program,family,piid,work_type,vendor_uei,vendor_name,award_date,fy,dollar_m,report_id,naics4,capability
virginia,Submarines,N0002416C2111,piping,WLEATDDTMCT3,"GRAYCLIFF PARTNERS, LP",2018-05-11,2018,0.001,20750483,3329,All Other Miscellaneous Fabricated Metal Product Manufacturing
virginia,Submarines,N0002416C2111,piping,LC7UN8MJYCJ7,RBC BEARINGS INCORPORATED,2018-05-18,2018,0.981,20751153,3329,Industrial Valve Manufacturing
virginia,Submarines,N0002416C2111,piping,TUU9F6CG3XC7,"ROBERT FAMILY HOLDINGS, INC.",2018-05-31,2018,0.161,20750740,3329,All Other Miscellaneous Fabricated Metal Product Manufacturing
virginia,Submarines,N0002416C2111,piping,L4ZMKLM4MPL3,MOOG INC.,2018-08-15,2018,0.057,20751050,3339,Fluid Power Cylinder and Actuator Manufacturing
virginia,Submarines,N0002416C2111,piping,TY25RCEB5FF3,"COLLINS & JEWELL COMPANY, INC.",2018-09-05,2018,0.131,20750692,3329,All Other Miscellaneous Fabricated Metal Product Manufacturing
virginia,Submarines,N0002416C2111,piping,TY25RCEB5FF3,"COLLINS & JEWELL COMPANY, INC.",2018-09-05,2018,0.025,20750682,3329,All Other Miscellaneous Fabricated Metal Product Manufacturing
virginia,Submarines,N0002416C2111,piping,TY25RCEB5FF3,"COLLINS & JEWELL COMPANY, INC.",2018-09-05,2018,0.025,20750681,3329,All Other Miscellaneous Fabricated Metal Product Manufacturing
virginia,Submarines,N0002416C2111,piping,V1MQFNQB56Z5,RIX INDUSTRIES,2018-11-06,2019,0.213,20751145,3339,Air and Gas Compressor Manufacturing
virginia,Submarines,N0002416C2111,piping,V1MQFNQB56Z5,RIX INDUSTRIES,2018-11-06,2019,0.213,20751144,3339,Air and Gas Compressor Manufacturing
virginia,Submarines,N0002416C2111,piping,V1MQFNQB56Z5,RIX INDUSTRIES,2018-11-06,2019,0.213,20751143,3339,Air and Gas Compressor Manufacturing
virginia,Submarines,N0002416C2111,piping,V1MQFNQB56Z5,RIX INDUSTRIES,2018-11-06,2019,-0.026,20751139,3339,Air and Gas Compressor Manufacturing
virginia,Submarines,N0002416C2111,piping,PF8PJNVEPTJ1,CURTISS-WRIGHT CORPORATION,2019-01-11,2019,0.03,20750723,3339,"Measuring, Dispensing, and Other Pumping Equipment Manufacturing"
virginia,Submarines,N0002416C2111,piping,PF8PJNVEPTJ1,CURTISS-WRIGHT CORPORATION,2019-01-11,2019,0.03,20750722,3339,"Measuring, Dispensing, and Other Pumping Equipment Manufacturing"
virginia,Submarines,N0002416C2111,piping,TY25RCEB5FF3,"COLLINS & JEWELL COMPANY, INC.",2019-02-04,2019,0.19,20750698,3329,All Other Miscellaneous Fabricated Metal Product Manufacturing
virginia,Submarines,N0002416C2111,piping,TY25RCEB5FF3,"COLLINS & JEWELL COMPANY, INC.",2019-02-04,2019,0.089,20750691,3329,All Other Miscellaneous Fabricated Metal Product Manufacturing
virginia,Submarines,N0002416C2111,piping,TY25RCEB5FF3,"COLLINS & JEWELL COMPANY, INC.",2019-02-04,2019,0.089,20750690,3329,All Other Miscellaneous Fabricated Metal Product Manufacturing
virginia,Submarines,N0002416C2111,piping,TY25RCEB5FF3,"COLLINS & JEWELL COMPANY, INC.",2019-02-04,2019,0.075,20750685,3329,All Other Miscellaneous Fabricated Metal Product Manufacturing
virginia,Submarines,N0002416C2111,piping,L4ZMKLM4MPL3,MOOG INC.,2019-02-07,2019,0.107,20751051,3339,Fluid Power Cylinder and Actuator Manufacturing
virginia,Submarines,N0002416C2111,piping,WLEATDDTMCT3,"GRAYCLIFF PARTNERS, LP",2019-02-19,2019,0.239,20750504,3329,All Other Miscellaneous Fabricated Metal Product Manufacturing
virginia,Submarines,N0002416C2111,piping,WLEATDDTMCT3,"GRAYCLIFF PARTNERS, LP",2019-02-19,2019,0.106,20750501,3329,All Other Miscellaneous Fabricated Metal Product Manufacturing
virginia,Submarines,N0002416C2111,piping,MC77SUMRLXY5,"MILWAUKEE VALVE COMPANY, INC.",2019-02-21,2019,0.06,20751038,,
virginia,Submarines,N0002416C2111,piping,WLEATDDTMCT3,"GRAYCLIFF PARTNERS, LP",2019-02-21,2019,0.169,20750503,3329,All Other Miscellaneous Fabricated Metal Product Manufacturing
virginia,Submarines,N0002416C2111,piping,TY25RCEB5FF3,"COLLINS & JEWELL COMPANY, INC.",2019-03-11,2019,0.522,20750704,3329,All Other Miscellaneous Fabricated Metal Product Manufacturing
virginia,Submarines,N0002416C2111,piping,TY25RCEB5FF3,"COLLINS & JEWELL COMPANY, INC.",2019-03-11,2019,0.508,20750703,3329,All Other Miscellaneous Fabricated Metal Product Manufacturing
virginia,Submarines,N0002416C2111,piping,TY25RCEB5FF3,"COLLINS & JEWELL COMPANY, INC.",2019-03-11,2019,0.4,20750702,3329,All Other Miscellaneous Fabricated Metal Product Manufacturing
virginia,Submarines,N0002416C2111,piping,TY25RCEB5FF3,"COLLINS & JEWELL COMPANY, INC.",2019-03-11,2019,0.331,20750701,3329,All Other Miscellaneous Fabricated Metal Product Manufacturing
virginia,Submarines,N0002416C2111,piping,TY25RCEB5FF3,"COLLINS & JEWELL COMPANY, INC.",2019-03-11,2019,0.331,20750700,3329,All Other Miscellaneous Fabricated Metal Product Manufacturing
virginia,Submarines,N0002416C2111,piping,TY25RCEB5FF3,"COLLINS & JEWELL COMPANY, INC.",2019-03-11,2019,0.331,20750699,3329,All Other Miscellaneous Fabricated Metal Product Manufacturing
virginia,Submarines,N0002416C2111,piping,TY25RCEB5FF3,"COLLINS & JEWELL COMPANY, INC.",2019-03-11,2019,0.164,20750697,3329,All Other Miscellaneous Fabricated Metal Product Manufacturing
virginia,Submarines,N0002416C2111,piping,TY25RCEB5FF3,"COLLINS & JEWELL COMPANY, INC.",2019-03-15,2019,0.048,20750684,3329,All Other Miscellaneous Fabricated Metal Product Manufacturing
virginia,Submarines,N0002416C2111,piping,TY25RCEB5FF3,"COLLINS & JEWELL COMPANY, INC.",2019-03-18,2019,0.029,20750683,3329,All Other Miscellaneous Fabricated Metal Product Manufacturing
virginia,Submarines,N0002416C2111,piping,WLEATDDTMCT3,"GRAYCLIFF PARTNERS, LP",2019-04-11,2019,0.002,20750484,3329,All Other Miscellaneous Fabricated Metal Product Manufacturing
virginia,Submarines,N0002416C2111,piping,WLEATDDTMCT3,"GRAYCLIFF PARTNERS, LP",2019-04-11,2019,0.0,20750482,3329,All Other Miscellaneous Fabricated Metal Product Manufacturing
virginia,Submarines,N0002416C2111,piping,WLEATDDTMCT3,"GRAYCLIFF PARTNERS, LP",2019-07-23,2019,0.045,20750490,3329,All Other Miscellaneous Fabricated Metal Product Manufacturing
virginia,Submarines,N0002416C2111,piping,WLEATDDTMCT3,"GRAYCLIFF PARTNERS, LP",2019-07-23,2019,0.01,20750487,3329,All Other Miscellaneous Fabricated Metal Product Manufacturing
virginia,Submarines,N0002416C2111,piping,WLEATDDTMCT3,"GRAYCLIFF PARTNERS, LP",2019-07-23,2019,0.004,20750486,3329,All Other Miscellaneous Fabricated Metal Product Manufacturing
virginia,Submarines,N0002416C2111,piping,WLEATDDTMCT3,"GRAYCLIFF PARTNERS, LP",2019-08-22,2019,0.05,20750496,3329,All Other Miscellaneous Fabricated Metal Product Manufacturing
virginia,Submarines,N0002416C2111,piping,WLEATDDTMCT3,"GRAYCLIFF PARTNERS, LP",2019-08-22,2019,0.05,20750495,3329,All Other Miscellaneous Fabricated Metal Product Manufacturing
virginia,Submarines,N0002416C2111,piping,WLEATDDTMCT3,"GRAYCLIFF PARTNERS, LP",2019-08-22,2019,0.05,20750494,3329,All Other Miscellaneous Fabricated Metal Product Manufacturing
virginia,Submarines,N0002416C2111,piping,WLEATDDTMCT3,"GRAYCLIFF PARTNERS, LP",2019-08-22,2019,0.05,20750493,3329,All Other Miscellaneous Fabricated Metal Product Manufacturing
virginia,Submarines,N0002416C2111,piping,WLEATDDTMCT3,"GRAYCLIFF PARTNERS, LP",2019-08-22,2019,0.05,20750492,3329,All Other Miscellaneous Fabricated Metal Product Manufacturing
virginia,Submarines,N0002416C2111,piping,TY25RCEB5FF3,"COLLINS & JEWELL COMPANY, INC.",2020-04-22,2020,0.157,20750696,3329,All Other Miscellaneous Fabricated Metal Product Manufacturing
virginia,Submarines,N0002416C2111,piping,TY25RCEB5FF3,"COLLINS & JEWELL COMPANY, INC.",2020-04-22,2020,0.157,20750695,3329,All Other Miscellaneous Fabricated Metal Product Manufacturing
virginia,Submarines,N0002416C2111,piping,TY25RCEB5FF3,"COLLINS & JEWELL COMPANY, INC.",2020-04-22,2020,0.157,20750694,3329,All Other Miscellaneous Fabricated Metal Product Manufacturing
virginia,Submarines,N0002416C2111,piping,TY25RCEB5FF3,"COLLINS & JEWELL COMPANY, INC.",2020-04-22,2020,0.157,20750693,3329,All Other Miscellaneous Fabricated Metal Product Manufacturing
virginia,Submarines,N0002416C2111,piping,TY25RCEB5FF3,"COLLINS & JEWELL COMPANY, INC.",2020-04-28,2020,0.076,20750689,3329,All Other Miscellaneous Fabricated Metal Product Manufacturing
virginia,Submarines,N0002416C2111,piping,TY25RCEB5FF3,"COLLINS & JEWELL COMPANY, INC.",2020-04-28,2020,0.076,20750688,3329,All Other Miscellaneous Fabricated Metal Product Manufacturing
virginia,Submarines,N0002416C2111,piping,TY25RCEB5FF3,"COLLINS & JEWELL COMPANY, INC.",2020-04-28,2020,0.076,20750687,3329,All Other Miscellaneous Fabricated Metal Product Manufacturing
virginia,Submarines,N0002416C2111,piping,TY25RCEB5FF3,"COLLINS & JEWELL COMPANY, INC.",2020-04-28,2020,0.076,20750686,3329,All Other Miscellaneous Fabricated Metal Product Manufacturing
virginia,Submarines,N0002416C2111,piping,L4ZMKLM4MPL3,MOOG INC.,2021-01-29,2021,-0.009,20751049,3339,Fluid Power Cylinder and Actuator Manufacturing
virginia,Submarines,N0002416C2111,piping,SFBKRA9THBA3,ESCO TECHNOLOGIES INC.,2021-05-03,2021,0.036,20751227,5511,"Corporate, Subsidiary, and Regional Managing Offices"
virginia,Submarines,N0002416C2111,piping,SFBKRA9THBA3,ESCO TECHNOLOGIES INC.,2021-05-03,2021,0.036,20751226,5511,"Corporate, Subsidiary, and Regional Managing Offices"
virginia,Submarines,N0002416C2111,piping,LC7UN8MJYCJ7,RBC BEARINGS INCORPORATED,2021-09-17,2021,0.073,20751152,3329,Industrial Valve Manufacturing
virginia,Submarines,N0002416C2111,piping,SFBKRA9THBA3,ESCO TECHNOLOGIES INC.,2023-09-12,2023,0.082,20751228,5511,"Corporate, Subsidiary, and Regional Managing Offices"
virginia,Submarines,N0002416C2111,structural,U4MMR7DR2DR7,"JAL ENTERPRISES, INC.",2016-10-31,2017,0.031,20750939,3366,Ship Building and Repairing
virginia,Submarines,N0002416C2111,structural,YD1GK53355R5,"PRECISION CUSTOM COMPONENTS, LLC",2017-01-03,2017,0.137,20751107,3323,Plate Work Manufacturing
virginia,Submarines,N0002416C2111,structural,ZFQBUPK552C3,THE H R HILLERY COMPANY,2017-06-21,2017,0.029,20750900,3323,Fabricated Structural Metal Manufacturing
virginia,Submarines,N0002416C2111,structural,UMMDFSB4ARJ7,TECHPRECISION CORPORATION,2018-01-19,2018,0.118,20751123,3323,Plate Work Manufacturing
virginia,Submarines,N0002416C2111,structural,LG88NCWJ3A95,"YOUNG ENGINEERING & MANUFACTURING, INC.",2018-02-26,2018,0.383,20751249,3324,Metal Tank (Heavy Gauge) Manufacturing
virginia,Submarines,N0002416C2111,structural,LG88NCWJ3A95,"YOUNG ENGINEERING & MANUFACTURING, INC.",2018-02-26,2018,0.142,20751248,3324,Metal Tank (Heavy Gauge) Manufacturing
virginia,Submarines,N0002416C2111,structural,LG88NCWJ3A95,"YOUNG ENGINEERING & MANUFACTURING, INC.",2018-02-26,2018,0.075,20751247,3324,Metal Tank (Heavy Gauge) Manufacturing
virginia,Submarines,N0002416C2111,structural,C8TMP34LW2L6,EVEREST KANTO CYLINDER LIMITED,2018-04-20,2018,0.08,20750715,,
virginia,Submarines,N0002416C2111,structural,C8TMP34LW2L6,EVEREST KANTO CYLINDER LIMITED,2018-04-20,2018,0.08,20750714,,
virginia,Submarines,N0002416C2111,structural,EDNNTCM7SUS8,"INTERNATIONAL MARINE AND INDUSTRIAL APPLICATORS, LLC",2018-08-02,2018,0.085,20750936,3366,Ship Building and Repairing
virginia,Submarines,N0002416C2111,structural,EDNNTCM7SUS8,"INTERNATIONAL MARINE AND INDUSTRIAL APPLICATORS, LLC",2018-08-02,2018,0.085,20750935,3366,Ship Building and Repairing
virginia,Submarines,N0002416C2111,structural,EDNNTCM7SUS8,"INTERNATIONAL MARINE AND INDUSTRIAL APPLICATORS, LLC",2018-08-02,2018,0.024,20750934,3366,Ship Building and Repairing
virginia,Submarines,N0002416C2111,structural,EDNNTCM7SUS8,"INTERNATIONAL MARINE AND INDUSTRIAL APPLICATORS, LLC",2018-08-02,2018,0.024,20750933,3366,Ship Building and Repairing
virginia,Submarines,N0002416C2111,structural,XQW8RJNNAXX8,"W INTERNATIONAL, LLC",2018-09-17,2018,0.09,20751245,3369,"Military Armored Vehicle, Tank, and Tank Component Manufacturing"
virginia,Submarines,N0002416C2111,structural,XQW8RJNNAXX8,"W INTERNATIONAL, LLC",2018-09-17,2018,0.041,20751241,3369,"Military Armored Vehicle, Tank, and Tank Component Manufacturing"
virginia,Submarines,N0002416C2111,structural,XQW8RJNNAXX8,"W INTERNATIONAL, LLC",2018-09-17,2018,0.041,20751240,3369,"Military Armored Vehicle, Tank, and Tank Component Manufacturing"
virginia,Submarines,N0002416C2111,structural,YD1GK53355R5,"PRECISION CUSTOM COMPONENTS, LLC",2018-10-02,2019,0.37,20751108,3323,Plate Work Manufacturing
virginia,Submarines,N0002416C2111,structural,XQW8RJNNAXX8,"W INTERNATIONAL, LLC",2018-11-19,2019,0.072,20751244,3369,"Military Armored Vehicle, Tank, and Tank Component Manufacturing"
virginia,Submarines,N0002416C2111,structural,XQW8RJNNAXX8,"W INTERNATIONAL, LLC",2018-11-19,2019,0.072,20751243,3369,"Military Armored Vehicle, Tank, and Tank Component Manufacturing"
virginia,Submarines,N0002416C2111,structural,XQW8RJNNAXX8,"W INTERNATIONAL, LLC",2018-11-19,2019,0.072,20751242,3369,"Military Armored Vehicle, Tank, and Tank Component Manufacturing"
virginia,Submarines,N0002416C2111,structural,CR99X5Q2KQS1,"L.B.I., INC.",2018-11-30,2019,0.002,20750968,3366,Ship Building and Repairing
virginia,Submarines,N0002416C2111,structural,CR99X5Q2KQS1,"L.B.I., INC.",2019-04-05,2019,0.062,20750969,3366,Ship Building and Repairing
virginia,Submarines,N0002416C2111,structural,ZFQBUPK552C3,THE H R HILLERY COMPANY,2019-05-06,2019,0.011,20750899,3323,Fabricated Structural Metal Manufacturing
virginia,Submarines,N0002416C2111,structural,LYV8XEV314F6,UNIVERSAL MANUFACTURING CORP.,2019-06-17,2019,0.041,20751222,3323,Ornamental and Architectural Metal Work Manufacturing
virginia,Submarines,N0002416C2111,structural,CR99X5Q2KQS1,"L.B.I., INC.",2019-07-18,2019,0.125,20750970,3366,Ship Building and Repairing
virginia,Submarines,N0002416C2111,unbucketed,XPJVJCWTHYV6,ESCO GROUP INC,2016-05-16,2016,0.012,20750803,3332,All Other Industrial Machinery Manufacturing
virginia,Submarines,N0002416C2111,unbucketed,DZVSKE3ZKRV4,"IE TEST, LLC",2016-06-20,2016,0.049,20750924,,
virginia,Submarines,N0002416C2111,unbucketed,PF8PJNVEPTJ1,CURTISS-WRIGHT CORPORATION,2016-08-04,2016,0.05,20750789,3341,Electronic Computer Manufacturing
virginia,Submarines,N0002416C2111,unbucketed,GMKDF9P95AA7,"AK SERVICES, INC.",2016-09-06,2016,0.031,20750565,,
virginia,Submarines,N0002416C2111,unbucketed,RW4NDPS7PYF1,"RPS HOLDINGS, INC.",2016-09-21,2016,0.125,20751125,,
virginia,Submarines,N0002416C2111,unbucketed,RW4NDPS7PYF1,"RPS HOLDINGS, INC.",2016-09-21,2016,0.125,20751124,,
virginia,Submarines,N0002416C2111,unbucketed,YA7EN5YYJYS8,"APOLLO PROFESSIONAL SOLUTIONS, INC.",2016-10-20,2017,0.05,20750590,5613,Temporary Help Services
virginia,Submarines,N0002416C2111,unbucketed,QLNRJJK28MJ7,"SYSTEMS ENGINEERING AND ANALYTICS, INC.",2016-10-27,2017,0.094,20751186,,
virginia,Submarines,N0002416C2111,unbucketed,MJGFRKACFZB3,MEMKOR INC,2016-11-10,2017,0.052,20751025,,
virginia,Submarines,N0002416C2111,unbucketed,Z8WNV7KTX267,"BURNS & MCDONNELL, INC.",2016-11-21,2017,0.685,20750645,,
virginia,Submarines,N0002416C2111,unbucketed,Z8WNV7KTX267,"BURNS & MCDONNELL, INC.",2016-11-21,2017,0.096,20750640,,
virginia,Submarines,N0002416C2111,unbucketed,P3S2F1HKFDM4,VECTOR STIFTUNG,2016-11-29,2017,0.035,20751234,,
virginia,Submarines,N0002416C2111,unbucketed,KNAGZL3AKW44,"110 TECHNOLOGY, LLC",2016-12-05,2017,0.035,20750478,,
virginia,Submarines,N0002416C2111,unbucketed,ND7DTJ18YXU8,KEYENCE CORPORATION,2016-12-12,2017,0.043,20750946,,
virginia,Submarines,N0002416C2111,unbucketed,C3B4GMUXK277,BOWMAR LLC,2016-12-12,2017,-0.008,20750620,3345,"Search, Detection, Navigation, Guidance, Aeronautical, and Nautical System and Instrument Manufacturing"
virginia,Submarines,N0002416C2111,unbucketed,C3B4GMUXK277,BOWMAR LLC,2016-12-12,2017,-1.158,20750619,3345,"Search, Detection, Navigation, Guidance, Aeronautical, and Nautical System and Instrument Manufacturing"
virginia,Submarines,N0002416C2111,unbucketed,C3B4GMUXK277,BOWMAR LLC,2016-12-12,2017,-1.158,20750618,3345,"Search, Detection, Navigation, Guidance, Aeronautical, and Nautical System and Instrument Manufacturing"
virginia,Submarines,N0002416C2111,unbucketed,M1DFCE4G2PM8,"DEXTER APACHE HOLDINGS, INC.",2016-12-13,2017,0.088,20750721,,
virginia,Submarines,N0002416C2111,unbucketed,JE8QAT3GGJN6,LINTECH COMPONENTS CO INC,2016-12-15,2017,0.04,20750976,,
virginia,Submarines,N0002416C2111,unbucketed,X4UMAJJTMS97,GERMANE SYSTEMS LC,2016-12-19,2017,0.076,20750842,,
virginia,Submarines,N0002416C2111,unbucketed,M1DFCE4G2PM8,"DEXTER APACHE HOLDINGS, INC.",2016-12-19,2017,0.027,20750718,,
virginia,Submarines,N0002416C2111,unbucketed,XXP4PLFFFGK9,"L3 TECHNOLOGIES, INC.",2017-01-05,2017,0.07,20750963,,
virginia,Submarines,N0002416C2111,unbucketed,U43WP4FHDJY3,"MARINE ELECTRIC SYSTEMS, INC.",2017-01-13,2017,0.398,20751005,,
virginia,Submarines,N0002416C2111,unbucketed,DZVSKE3ZKRV4,"IE TEST, LLC",2017-01-24,2017,0.065,20750926,,
virginia,Submarines,N0002416C2111,unbucketed,DZVSKE3ZKRV4,"IE TEST, LLC",2017-01-24,2017,0.032,20750923,,
virginia,Submarines,N0002416C2111,unbucketed,S3NBXGNJ5433,"CORSERVA, INC.",2017-01-27,2017,0.036,20750712,,
virginia,Submarines,N0002416C2111,unbucketed,ND7DTJ18YXU8,KEYENCE CORPORATION,2017-01-30,2017,0.066,20750949,,
virginia,Submarines,N0002416C2111,unbucketed,PA1YD43KKTW3,INA-HOLDING SCHAEFFLER GMBH & CO. KG,2017-01-31,2017,0.078,20750606,,
virginia,Submarines,N0002416C2111,unbucketed,J3TKCN6S76D6,ORACLE CORPORATION,2017-02-20,2017,0.032,20751081,,
virginia,Submarines,N0002416C2111,unbucketed,GVWENMHJ4Y87,"ALLEGIS GROUP, INC.",2017-02-21,2017,0.237,20750542,,
virginia,Submarines,N0002416C2111,unbucketed,GVWENMHJ4Y87,"ALLEGIS GROUP, INC.",2017-02-21,2017,0.079,20750538,,
virginia,Submarines,N0002416C2111,unbucketed,GVWENMHJ4Y87,"ALLEGIS GROUP, INC.",2017-02-21,2017,0.04,20750537,,
virginia,Submarines,N0002416C2111,unbucketed,GVWENMHJ4Y87,"ALLEGIS GROUP, INC.",2017-02-21,2017,-0.049,20750536,,
virginia,Submarines,N0002416C2111,unbucketed,GVWENMHJ4Y87,"ALLEGIS GROUP, INC.",2017-02-21,2017,-0.049,20750535,,
virginia,Submarines,N0002416C2111,unbucketed,GVWENMHJ4Y87,"ALLEGIS GROUP, INC.",2017-02-21,2017,-0.049,20750534,,
virginia,Submarines,N0002416C2111,unbucketed,JABWYKLD7GL8,"KNOWLEDGE KEY ASSOCIATES, INC.",2017-02-28,2017,0.026,20750953,,
virginia,Submarines,N0002416C2111,unbucketed,W1LDBNHD4EM7,SCHLUMBERGER N.V.,2017-03-08,2017,-0.05,20750654,,
virginia,Submarines,N0002416C2111,unbucketed,GVWENMHJ4Y87,"ALLEGIS GROUP, INC.",2017-03-08,2017,0.218,20750540,,
virginia,Submarines,N0002416C2111,unbucketed,GVWENMHJ4Y87,"ALLEGIS GROUP, INC.",2017-03-08,2017,0.218,20750539,,
virginia,Submarines,N0002416C2111,unbucketed,LNRSWFY5UKF7,TALBERT MANUFACTURING INC,2017-03-10,2017,0.055,20751187,,
virginia,Submarines,N0002416C2111,unbucketed,HFDXVMRW2NX8,"TRUSTED SYSTEMS, INC.",2017-03-23,2017,0.039,20751216,,
virginia,Submarines,N0002416C2111,unbucketed,ND7DTJ18YXU8,KEYENCE CORPORATION,2017-03-23,2017,0.056,20750947,,
virginia,Submarines,N0002416C2111,unbucketed,YA7EN5YYJYS8,"APOLLO PROFESSIONAL SOLUTIONS, INC.",2017-03-24,2017,0.045,20750586,,
virginia,Submarines,N0002416C2111,unbucketed,GVWENMHJ4Y87,"ALLEGIS GROUP, INC.",2017-03-27,2017,0.227,20750541,,
virginia,Submarines,N0002416C2111,unbucketed,GVWENMHJ4Y87,"ALLEGIS GROUP, INC.",2017-03-27,2017,-0.121,20750533,,
virginia,Submarines,N0002416C2111,unbucketed,GVWENMHJ4Y87,"ALLEGIS GROUP, INC.",2017-03-27,2017,-0.121,20750532,,
virginia,Submarines,N0002416C2111,unbucketed,GVWENMHJ4Y87,"ALLEGIS GROUP, INC.",2017-03-27,2017,-0.121,20750531,,
virginia,Submarines,N0002416C2111,unbucketed,H6DDCK12JBM7,"SIRIUS COMPUTER SOLUTIONS, INC.",2017-03-30,2017,0.046,20750826,,
virginia,Submarines,N0002416C2111,unbucketed,H6DDCK12JBM7,"SIRIUS COMPUTER SOLUTIONS, INC.",2017-03-30,2017,0.003,20750824,,
virginia,Submarines,N0002416C2111,unbucketed,V627Y8NS1JM1,"MILCOTS, LLC",2017-04-21,2017,0.028,20751032,3341,Computer Terminal and Other Computer Peripheral Equipment Manufacturing
virginia,Submarines,N0002416C2111,unbucketed,ND7DTJ18YXU8,KEYENCE CORPORATION,2017-04-24,2017,0.065,20750948,,
virginia,Submarines,N0002416C2111,unbucketed,HRJNGAUKL2Q2,"HI-TEST LABORATORIES, INC.",2017-04-25,2017,0.055,20750913,,
virginia,Submarines,N0002416C2111,unbucketed,HRJNGAUKL2Q2,"HI-TEST LABORATORIES, INC.",2017-04-25,2017,0.055,20750912,,
virginia,Submarines,N0002416C2111,unbucketed,HRJNGAUKL2Q2,"HI-TEST LABORATORIES, INC.",2017-05-05,2017,0.072,20750914,,
virginia,Submarines,N0002416C2111,unbucketed,NGMSB6M2QKA4,ASA ENVIRONMENTAL PRODUCTS INC,2017-05-19,2017,0.047,20750603,4238,Industrial Supplies Merchant Wholesalers
