line_item_id,source_book_fy,exhibit,section,is_subtotal,cost_element,observed_fy,column_role,amount_type,unit_cost_k,qty_each,total_cost_m,dollars_basis,page,source_id,extract_run_id,raw_context,row_hash
3569M11101,2026,P-5,Recurring Cost,,LCU SLEP Contractor Logistics Support (CLS),2024,actual,actual,,,5.095,then_year,306,BUD-OPA34-FY2026,army-budget-extract-2026-06-20,LCU SLEP Contractor | Logistics Support | (CLS),e7c1f81ad8a7aec8
3569M11101,2026,P-5,Recurring Cost,,LCU SLEP Contractor Logistics Support (CLS),2025,enacted,enacted,,,1.9,then_year,306,BUD-OPA34-FY2026,army-budget-extract-2026-06-20,LCU SLEP Contractor | Logistics Support | (CLS),981f3253a16d3dd3
3569M11101,2026,P-5,Recurring Cost,,LCU SLEP Contractor Logistics Support (CLS),2026,request_base,request,,,2.2,then_year,306,BUD-OPA34-FY2026,army-budget-extract-2026-06-20,LCU SLEP Contractor | Logistics Support | (CLS),42037066314fcf6f
3569M11101,2026,P-5,Recurring Cost,,LCU SLEP Contractor Logistics Support (CLS),2026,request_oco,request,,,0.0,then_year,306,BUD-OPA34-FY2026,army-budget-extract-2026-06-20,LCU SLEP Contractor | Logistics Support | (CLS),f800f4f42f9cfe8b
3569M11101,2026,P-5,Recurring Cost,,LCU SLEP Contractor Logistics Support (CLS),2026,request_total,request,,,2.2,then_year,306,BUD-OPA34-FY2026,army-budget-extract-2026-06-20,LCU SLEP Contractor | Logistics Support | (CLS),353d47903f2b4de1
3569M11101,2026,P-5,Recurring Cost,,New Equipment Training (NET),,prior_years,prior_year,,,4.557,then_year,306,BUD-OPA34-FY2026,army-budget-extract-2026-06-20,New Equipment |  | Training (NET),437efe9e7c759062
3569M11101,2026,P-5,Recurring Cost,,New Equipment Training (NET),2024,actual,actual,,,0.0,then_year,306,BUD-OPA34-FY2026,army-budget-extract-2026-06-20,New Equipment |  | Training (NET),df809a760432c27b
3569M11101,2026,P-5,Recurring Cost,,New Equipment Training (NET),2025,enacted,enacted,,,0.0,then_year,306,BUD-OPA34-FY2026,army-budget-extract-2026-06-20,New Equipment |  | Training (NET),800472ee1da79d8b
3569M11101,2026,P-5,Recurring Cost,,New Equipment Training (NET),2026,request_base,request,,,0.0,then_year,306,BUD-OPA34-FY2026,army-budget-extract-2026-06-20,New Equipment |  | Training (NET),61c85566dd69e4d2
3569M11101,2026,P-5,Recurring Cost,,New Equipment Training (NET),2026,request_oco,request,,,0.0,then_year,306,BUD-OPA34-FY2026,army-budget-extract-2026-06-20,New Equipment |  | Training (NET),3f0feb3086b9d4a5
3569M11101,2026,P-5,Recurring Cost,,New Equipment Training (NET),2026,request_total,request,,,0.0,then_year,306,BUD-OPA34-FY2026,army-budget-extract-2026-06-20,New Equipment |  | Training (NET),5ffd4752d35ae392
3569M11101,2026,P-5,Recurring Cost,,SLEP Vessels (MCS),,prior_years,prior_year,1480.5,2.0,2.961,then_year,306,BUD-OPA34-FY2026,army-budget-extract-2026-06-20,SLEP Vessels | (†) | (MCS),efdf08c2ab03c9a1
3569M11101,2026,P-5,Recurring Cost,,SLEP Vessels (MCS),2024,actual,actual,,,0.0,then_year,306,BUD-OPA34-FY2026,army-budget-extract-2026-06-20,SLEP Vessels | (†) | (MCS),3f8e845681235d3e
3569M11101,2026,P-5,Recurring Cost,,SLEP Vessels (MCS),2025,enacted,enacted,,,0.0,then_year,306,BUD-OPA34-FY2026,army-budget-extract-2026-06-20,SLEP Vessels | (†) | (MCS),cd128b9cd4fe8696
3569M11101,2026,P-5,Recurring Cost,,SLEP Vessels (MCS),2026,request_base,request,2822.5,2.0,5.645,then_year,306,BUD-OPA34-FY2026,army-budget-extract-2026-06-20,SLEP Vessels | (†) | (MCS),ec7b8c220ec6d87b
3569M11101,2026,P-5,Recurring Cost,,SLEP Vessels (MCS),2026,request_oco,request,,,0.0,then_year,306,BUD-OPA34-FY2026,army-budget-extract-2026-06-20,SLEP Vessels | (†) | (MCS),7fb4585f0a0a4147
3569M11101,2026,P-5,Recurring Cost,,SLEP Vessels (MCS),2026,request_total,request,2822.5,2.0,5.645,then_year,306,BUD-OPA34-FY2026,army-budget-extract-2026-06-20,SLEP Vessels | (†) | (MCS),b524ad530b22b3ec
3569M11101,2026,P-5,Recurring Cost,,MIBS Vessels,,prior_years,prior_year,,,0.0,then_year,306,BUD-OPA34-FY2026,army-budget-extract-2026-06-20,MIBS Vessels,9176ca43536d624d
3569M11101,2026,P-5,Recurring Cost,,MIBS Vessels,2024,actual,actual,,,2.503,then_year,306,BUD-OPA34-FY2026,army-budget-extract-2026-06-20,MIBS Vessels,321c75767e19ca0f
3569M11101,2026,P-5,Recurring Cost,,MIBS Vessels,2025,enacted,enacted,,,12.269,then_year,306,BUD-OPA34-FY2026,army-budget-extract-2026-06-20,MIBS Vessels,ed1532fe2e1bc7f8
3569M11101,2026,P-5,Recurring Cost,,MIBS Vessels,2026,request_base,request,,,8.49,then_year,306,BUD-OPA34-FY2026,army-budget-extract-2026-06-20,MIBS Vessels,9e0223e6c8af64bd
3569M11101,2026,P-5,Recurring Cost,,MIBS Vessels,2026,request_oco,request,,,0.0,then_year,306,BUD-OPA34-FY2026,army-budget-extract-2026-06-20,MIBS Vessels,c05e9ee52c114395
3569M11101,2026,P-5,Recurring Cost,,MIBS Vessels,2026,request_total,request,,,8.49,then_year,306,BUD-OPA34-FY2026,army-budget-extract-2026-06-20,MIBS Vessels,4884f967fd19c964
3569M11101,2026,P-5,Recurring Cost,,Program Management/Matrix Support,,prior_years,prior_year,,,23.335,then_year,306,BUD-OPA34-FY2026,army-budget-extract-2026-06-20,Program | Management/Matrix | Support,5b9857ba826342f1
3569M11101,2026,P-5,Recurring Cost,,Program Management/Matrix Support,2024,actual,actual,,,1.824,then_year,306,BUD-OPA34-FY2026,army-budget-extract-2026-06-20,Program | Management/Matrix | Support,2bff2a6696e7ba7b
3569M11101,2026,P-5,Recurring Cost,,Program Management/Matrix Support,2025,enacted,enacted,,,3.587,then_year,306,BUD-OPA34-FY2026,army-budget-extract-2026-06-20,Program | Management/Matrix | Support,7645a4dede96d51c
3569M11101,2026,P-5,Recurring Cost,,Program Management/Matrix Support,2026,request_base,request,,,3.9,then_year,306,BUD-OPA34-FY2026,army-budget-extract-2026-06-20,Program | Management/Matrix | Support,d3c59ddaa9a04f87
3569M11101,2026,P-5,Recurring Cost,,Program Management/Matrix Support,2026,request_oco,request,,,0.0,then_year,306,BUD-OPA34-FY2026,army-budget-extract-2026-06-20,Program | Management/Matrix | Support,fec9f1f7c4b55b7e
3569M11101,2026,P-5,Recurring Cost,,Program Management/Matrix Support,2026,request_total,request,,,3.9,then_year,306,BUD-OPA34-FY2026,army-budget-extract-2026-06-20,Program | Management/Matrix | Support,09c4254fa53253cd
3569M11101,2026,P-5,Recurring Cost,Y,Subtotal: Recurring Cost,,prior_years,prior_year,,,244.329,then_year,306,BUD-OPA34-FY2026,army-budget-extract-2026-06-20,Subtotal: Recurring Cost,3efd74e8a6530d2d
3569M11101,2026,P-5,Recurring Cost,Y,Subtotal: Recurring Cost,2024,actual,actual,,,30.592,then_year,306,BUD-OPA34-FY2026,army-budget-extract-2026-06-20,Subtotal: Recurring Cost,935e926da36868b0
3569M11101,2026,P-5,Recurring Cost,Y,Subtotal: Recurring Cost,2025,enacted,enacted,,,55.459,then_year,306,BUD-OPA34-FY2026,army-budget-extract-2026-06-20,Subtotal: Recurring Cost,3ec1167d94a578cf
3569M11101,2026,P-5,Recurring Cost,Y,Subtotal: Recurring Cost,2026,request_base,request,,,57.342,then_year,306,BUD-OPA34-FY2026,army-budget-extract-2026-06-20,Subtotal: Recurring Cost,0eeed913b72b9bc4
3569M11101,2026,P-5,Recurring Cost,Y,Subtotal: Recurring Cost,2026,request_oco,request,,,0.0,then_year,306,BUD-OPA34-FY2026,army-budget-extract-2026-06-20,Subtotal: Recurring Cost,c90bd5845fe3458c
3569M11101,2026,P-5,Recurring Cost,Y,Subtotal: Recurring Cost,2026,request_total,request,,,57.342,then_year,306,BUD-OPA34-FY2026,army-budget-extract-2026-06-20,Subtotal: Recurring Cost,8009f1b426eb1c65
3569M11101,2026,P-5,Non Recurring Cost,,MCS Logistics,,prior_years,prior_year,,,7.02,then_year,306,BUD-OPA34-FY2026,army-budget-extract-2026-06-20,MCS Logistics,501beb154a21b730
3569M11101,2026,P-5,Non Recurring Cost,,MCS Logistics,2024,actual,actual,,,0.0,then_year,306,BUD-OPA34-FY2026,army-budget-extract-2026-06-20,MCS Logistics,4a1594ee64618c60
3569M11101,2026,P-5,Non Recurring Cost,,MCS Logistics,2025,enacted,enacted,,,0.0,then_year,306,BUD-OPA34-FY2026,army-budget-extract-2026-06-20,MCS Logistics,73730b5f527c159e
3569M11101,2026,P-5,Non Recurring Cost,,MCS Logistics,2026,request_base,request,,,0.0,then_year,306,BUD-OPA34-FY2026,army-budget-extract-2026-06-20,MCS Logistics,69c05359f4f6261a
3569M11101,2026,P-5,Non Recurring Cost,,MCS Logistics,2026,request_oco,request,,,0.0,then_year,306,BUD-OPA34-FY2026,army-budget-extract-2026-06-20,MCS Logistics,181ad9f03e1e7b3b
3569M11101,2026,P-5,Non Recurring Cost,,MCS Logistics,2026,request_total,request,,,0.0,then_year,306,BUD-OPA34-FY2026,army-budget-extract-2026-06-20,MCS Logistics,e779e6cf0ccbdf6a
3569M11101,2026,P-5,Non Recurring Cost,,MIBS Logistics (LCU-2000),,prior_years,prior_year,,,3.159,then_year,306,BUD-OPA34-FY2026,army-budget-extract-2026-06-20,MIBS Logistics |  | (LCU-2000),91b803d426321e29
3569M11101,2026,P-5,Non Recurring Cost,,MIBS Logistics (LCU-2000),2024,actual,actual,,,0.0,then_year,306,BUD-OPA34-FY2026,army-budget-extract-2026-06-20,MIBS Logistics |  | (LCU-2000),64ae0354b8c5f815
3569M11101,2026,P-5,Non Recurring Cost,,MIBS Logistics (LCU-2000),2025,enacted,enacted,,,0.0,then_year,306,BUD-OPA34-FY2026,army-budget-extract-2026-06-20,MIBS Logistics |  | (LCU-2000),ccd333fc688b339a
3569M11101,2026,P-5,Non Recurring Cost,,MIBS Logistics (LCU-2000),2026,request_base,request,,,0.0,then_year,306,BUD-OPA34-FY2026,army-budget-extract-2026-06-20,MIBS Logistics |  | (LCU-2000),060a5a38c10d1c38
3569M11101,2026,P-5,Non Recurring Cost,,MIBS Logistics (LCU-2000),2026,request_oco,request,,,0.0,then_year,306,BUD-OPA34-FY2026,army-budget-extract-2026-06-20,MIBS Logistics |  | (LCU-2000),6ef222eac51c65cd
3569M11101,2026,P-5,Non Recurring Cost,,MIBS Logistics (LCU-2000),2026,request_total,request,,,0.0,then_year,306,BUD-OPA34-FY2026,army-budget-extract-2026-06-20,MIBS Logistics |  | (LCU-2000),2ce09d67e96c9a13
3569M11101,2026,P-5,Non Recurring Cost,,MIBS Engineering (LCU-2000),,prior_years,prior_year,,,4.38,then_year,306,BUD-OPA34-FY2026,army-budget-extract-2026-06-20,MIBS Engineering |  | (LCU-2000),1eb6d1013b7ca641
3569M11101,2026,P-5,Non Recurring Cost,,MIBS Engineering (LCU-2000),2024,actual,actual,,,0.0,then_year,306,BUD-OPA34-FY2026,army-budget-extract-2026-06-20,MIBS Engineering |  | (LCU-2000),6ccdfdd7080b4461
3569M11101,2026,P-5,Non Recurring Cost,,MIBS Engineering (LCU-2000),2025,enacted,enacted,,,0.0,then_year,306,BUD-OPA34-FY2026,army-budget-extract-2026-06-20,MIBS Engineering |  | (LCU-2000),38c7f2bb509dee67
3569M11101,2026,P-5,Non Recurring Cost,,MIBS Engineering (LCU-2000),2026,request_base,request,,,0.0,then_year,306,BUD-OPA34-FY2026,army-budget-extract-2026-06-20,MIBS Engineering |  | (LCU-2000),110dbef16134fc18
3569M11101,2026,P-5,Non Recurring Cost,,MIBS Engineering (LCU-2000),2026,request_oco,request,,,0.0,then_year,306,BUD-OPA34-FY2026,army-budget-extract-2026-06-20,MIBS Engineering |  | (LCU-2000),bdd396fb7e19a746
3569M11101,2026,P-5,Non Recurring Cost,,MIBS Engineering (LCU-2000),2026,request_total,request,,,0.0,then_year,306,BUD-OPA34-FY2026,army-budget-extract-2026-06-20,MIBS Engineering |  | (LCU-2000),a20237541f31dcdb
3569M11101,2026,P-5,Non Recurring Cost,,MIBS Engineering (LSV),,prior_years,prior_year,,,2.28,then_year,307,BUD-OPA34-FY2026,army-budget-extract-2026-06-20,MIBS Engineering |  | (LSV),ff8956351e9d298e
3569M11101,2026,P-5,Non Recurring Cost,,MIBS Engineering (LSV),2024,actual,actual,,,0.0,then_year,307,BUD-OPA34-FY2026,army-budget-extract-2026-06-20,MIBS Engineering |  | (LSV),64db953901afbb97
3569M11101,2026,P-5,Non Recurring Cost,,MIBS Engineering (LSV),2025,enacted,enacted,,,0.0,then_year,307,BUD-OPA34-FY2026,army-budget-extract-2026-06-20,MIBS Engineering |  | (LSV),334fbab4959f22f0
3569M11101,2026,P-5,Non Recurring Cost,,MIBS Engineering (LSV),2026,request_base,request,,,0.0,then_year,307,BUD-OPA34-FY2026,army-budget-extract-2026-06-20,MIBS Engineering |  | (LSV),f7cb3ea876d73175
3569M11101,2026,P-5,Non Recurring Cost,,MIBS Engineering (LSV),2026,request_oco,request,,,0.0,then_year,307,BUD-OPA34-FY2026,army-budget-extract-2026-06-20,MIBS Engineering |  | (LSV),30204d432fb8b8e4
3569M11101,2026,P-5,Non Recurring Cost,,MIBS Engineering (LSV),2026,request_total,request,,,0.0,then_year,307,BUD-OPA34-FY2026,army-budget-extract-2026-06-20,MIBS Engineering |  | (LSV),1a5ef27277a648e6
3569M11101,2026,P-5,Non Recurring Cost,,MIBS Vessels (LCU-2000),,prior_years,prior_year,,,25.866,then_year,307,BUD-OPA34-FY2026,army-budget-extract-2026-06-20,MIBS Vessels |  | (LCU-2000),82cb6539a1e589fc
3569M11101,2026,P-5,Non Recurring Cost,,MIBS Vessels (LCU-2000),2024,actual,actual,,,0.0,then_year,307,BUD-OPA34-FY2026,army-budget-extract-2026-06-20,MIBS Vessels |  | (LCU-2000),cda5f27b485cd04f
3569M11101,2026,P-5,Non Recurring Cost,,MIBS Vessels (LCU-2000),2025,enacted,enacted,,,0.0,then_year,307,BUD-OPA34-FY2026,army-budget-extract-2026-06-20,MIBS Vessels |  | (LCU-2000),30e14d2459850926
3569M11101,2026,P-5,Non Recurring Cost,,MIBS Vessels (LCU-2000),2026,request_base,request,,,0.0,then_year,307,BUD-OPA34-FY2026,army-budget-extract-2026-06-20,MIBS Vessels |  | (LCU-2000),5c900374d966eb70
3569M11101,2026,P-5,Non Recurring Cost,,MIBS Vessels (LCU-2000),2026,request_oco,request,,,0.0,then_year,307,BUD-OPA34-FY2026,army-budget-extract-2026-06-20,MIBS Vessels |  | (LCU-2000),feb81cde863333ac
3569M11101,2026,P-5,Non Recurring Cost,,MIBS Vessels (LCU-2000),2026,request_total,request,,,0.0,then_year,307,BUD-OPA34-FY2026,army-budget-extract-2026-06-20,MIBS Vessels |  | (LCU-2000),8cfe0c43034b9705
3569M11101,2026,P-5,Non Recurring Cost,Y,Subtotal: Non Recurring Cost,,prior_years,prior_year,,,42.705,then_year,307,BUD-OPA34-FY2026,army-budget-extract-2026-06-20,Subtotal: Non Recurring |  | Cost,06de7138065eb1b9
3569M11101,2026,P-5,Non Recurring Cost,Y,Subtotal: Non Recurring Cost,2024,actual,actual,,,0.0,then_year,307,BUD-OPA34-FY2026,army-budget-extract-2026-06-20,Subtotal: Non Recurring |  | Cost,66f15bcb641760c7
3569M11101,2026,P-5,Non Recurring Cost,Y,Subtotal: Non Recurring Cost,2025,enacted,enacted,,,0.0,then_year,307,BUD-OPA34-FY2026,army-budget-extract-2026-06-20,Subtotal: Non Recurring |  | Cost,446ea1a3c7b86c61
3569M11101,2026,P-5,Non Recurring Cost,Y,Subtotal: Non Recurring Cost,2026,request_base,request,,,0.0,then_year,307,BUD-OPA34-FY2026,army-budget-extract-2026-06-20,Subtotal: Non Recurring |  | Cost,e6b8dc8b9043310b
3569M11101,2026,P-5,Non Recurring Cost,Y,Subtotal: Non Recurring Cost,2026,request_oco,request,,,0.0,then_year,307,BUD-OPA34-FY2026,army-budget-extract-2026-06-20,Subtotal: Non Recurring |  | Cost,e33ee39f3949ef93
3569M11101,2026,P-5,Non Recurring Cost,Y,Subtotal: Non Recurring Cost,2026,request_total,request,,,0.0,then_year,307,BUD-OPA34-FY2026,army-budget-extract-2026-06-20,Subtotal: Non Recurring |  | Cost,42e0ba6613abaf17
3569M11101,2026,P-5,Non Recurring Cost,Y,Subtotal: Flyaway Cost,,prior_years,prior_year,,,287.034,then_year,307,BUD-OPA34-FY2026,army-budget-extract-2026-06-20,Subtotal: Flyaway Cost,62209f382e89fb74
3569M11101,2026,P-5,Non Recurring Cost,Y,Subtotal: Flyaway Cost,2024,actual,actual,,,30.592,then_year,307,BUD-OPA34-FY2026,army-budget-extract-2026-06-20,Subtotal: Flyaway Cost,16654e658f87b368
3569M11101,2026,P-5,Non Recurring Cost,Y,Subtotal: Flyaway Cost,2025,enacted,enacted,,,55.459,then_year,307,BUD-OPA34-FY2026,army-budget-extract-2026-06-20,Subtotal: Flyaway Cost,b513d23d3c76dfd4
3569M11101,2026,P-5,Non Recurring Cost,Y,Subtotal: Flyaway Cost,2026,request_base,request,,,57.342,then_year,307,BUD-OPA34-FY2026,army-budget-extract-2026-06-20,Subtotal: Flyaway Cost,9b453120ad8c44ab
3569M11101,2026,P-5,Non Recurring Cost,Y,Subtotal: Flyaway Cost,2026,request_oco,request,,,0.0,then_year,307,BUD-OPA34-FY2026,army-budget-extract-2026-06-20,Subtotal: Flyaway Cost,c243594f0fba86bf
3569M11101,2026,P-5,Non Recurring Cost,Y,Subtotal: Flyaway Cost,2026,request_total,request,,,57.342,then_year,307,BUD-OPA34-FY2026,army-budget-extract-2026-06-20,Subtotal: Flyaway Cost,7e86a349a3d281e4
3569M11101,2026,P-5,Non Recurring Cost,Y,Gross/Weapon System Cost,,prior_years,prior_year,47839.0,6.0,287.034,then_year,307,BUD-OPA34-FY2026,army-budget-extract-2026-06-20,Gross/Weapon System |  | Cost,a05c40f000bc6539
3569M11101,2026,P-5,Non Recurring Cost,Y,Gross/Weapon System Cost,2024,actual,actual,30592.0,1.0,30.592,then_year,307,BUD-OPA34-FY2026,army-budget-extract-2026-06-20,Gross/Weapon System |  | Cost,f3b4e15a90d0aa8f
3569M11101,2026,P-5,Non Recurring Cost,Y,Gross/Weapon System Cost,2025,enacted,enacted,27729.5,2.0,55.459,then_year,307,BUD-OPA34-FY2026,army-budget-extract-2026-06-20,Gross/Weapon System |  | Cost,e32b5facc590434e
3569M11101,2026,P-5,Non Recurring Cost,Y,Gross/Weapon System Cost,2026,request_base,request,14335.5,4.0,57.342,then_year,307,BUD-OPA34-FY2026,army-budget-extract-2026-06-20,Gross/Weapon System |  | Cost,7b8d9df36f36d0a3
3569M11101,2026,P-5,Non Recurring Cost,Y,Gross/Weapon System Cost,2026,request_oco,request,,,0.0,then_year,307,BUD-OPA34-FY2026,army-budget-extract-2026-06-20,Gross/Weapon System |  | Cost,3038bb9b3953fd5a
3569M11101,2026,P-5,Non Recurring Cost,Y,Gross/Weapon System Cost,2026,request_total,request,14335.5,4.0,57.342,then_year,307,BUD-OPA34-FY2026,army-budget-extract-2026-06-20,Gross/Weapon System |  | Cost,8d4b98df849b2cd6
8211R01001,2026,P-5,Recurring Cost,,Recurring Production - Vessels,,prior_years,prior_year,67759.333,3.0,203.278,then_year,316,BUD-OPA34-FY2026,army-budget-extract-2026-06-20,Recurring Production | (†) | - Vessels,221f9f06031760dc
8211R01001,2026,P-5,Recurring Cost,,Recurring Production - Vessels,2024,actual,actual,50749.5,2.0,101.499,then_year,316,BUD-OPA34-FY2026,army-budget-extract-2026-06-20,Recurring Production | (†) | - Vessels,9633232f5de2b5f3
8211R01001,2026,P-5,Recurring Cost,,Recurring Production - Vessels,2025,enacted,enacted,59346.0,1.0,59.346,then_year,316,BUD-OPA34-FY2026,army-budget-extract-2026-06-20,Recurring Production | (†) | - Vessels,01a5b7573bbd8bac
8211R01001,2026,P-5,Recurring Cost,,Recurring Production - Vessels,2026,request_base,request,,,0.0,then_year,316,BUD-OPA34-FY2026,army-budget-extract-2026-06-20,Recurring Production | (†) | - Vessels,4db78cb327a633e6
8211R01001,2026,P-5,Recurring Cost,,Recurring Production - Vessels,2026,request_oco,request,,,0.0,then_year,316,BUD-OPA34-FY2026,army-budget-extract-2026-06-20,Recurring Production | (†) | - Vessels,38981ed3ee6beff3
8211R01001,2026,P-5,Recurring Cost,,Recurring Production - Vessels,2026,request_total,request,,,0.0,then_year,316,BUD-OPA34-FY2026,army-budget-extract-2026-06-20,Recurring Production | (†) | - Vessels,7fdbc31af2be3e4a
8211R01001,2026,P-5,Recurring Cost,,REA,,prior_years,prior_year,,,0.0,then_year,316,BUD-OPA34-FY2026,army-budget-extract-2026-06-20,REA,eb7502f09d5fbce0
8211R01001,2026,P-5,Recurring Cost,,REA,2024,actual,actual,,,0.0,then_year,316,BUD-OPA34-FY2026,army-budget-extract-2026-06-20,REA,1639f10f8d918aa0
8211R01001,2026,P-5,Recurring Cost,,REA,2025,enacted,enacted,,,5.788,then_year,316,BUD-OPA34-FY2026,army-budget-extract-2026-06-20,REA,f55cfaea60428371
8211R01001,2026,P-5,Recurring Cost,,REA,2026,request_base,request,,,9.268,then_year,316,BUD-OPA34-FY2026,army-budget-extract-2026-06-20,REA,9f1bbb0fc8688bf5
8211R01001,2026,P-5,Recurring Cost,,REA,2026,request_oco,request,,,0.0,then_year,316,BUD-OPA34-FY2026,army-budget-extract-2026-06-20,REA,5485f880f0806f67
8211R01001,2026,P-5,Recurring Cost,,REA,2026,request_total,request,,,9.268,then_year,316,BUD-OPA34-FY2026,army-budget-extract-2026-06-20,REA,b4dc9c2d9dfe9d1c
8211R01001,2026,P-5,Recurring Cost,,Engineering Changes,,prior_years,prior_year,,,0.0,then_year,316,BUD-OPA34-FY2026,army-budget-extract-2026-06-20,Engineering Changes,09ce745786aa0b91
8211R01001,2026,P-5,Recurring Cost,,Engineering Changes,2024,actual,actual,,,9.978,then_year,316,BUD-OPA34-FY2026,army-budget-extract-2026-06-20,Engineering Changes,4fd59dab3d1920c4
8211R01001,2026,P-5,Recurring Cost,,Engineering Changes,2025,enacted,enacted,,,19.748,then_year,316,BUD-OPA34-FY2026,army-budget-extract-2026-06-20,Engineering Changes,06b52c0e053b7483
8211R01001,2026,P-5,Recurring Cost,,Engineering Changes,2026,request_base,request,,,0.0,then_year,316,BUD-OPA34-FY2026,army-budget-extract-2026-06-20,Engineering Changes,4ba25c9912824556
8211R01001,2026,P-5,Recurring Cost,,Engineering Changes,2026,request_oco,request,,,0.0,then_year,316,BUD-OPA34-FY2026,army-budget-extract-2026-06-20,Engineering Changes,ea1f8dc5a12f84cf
8211R01001,2026,P-5,Recurring Cost,,Engineering Changes,2026,request_total,request,,,0.0,then_year,316,BUD-OPA34-FY2026,army-budget-extract-2026-06-20,Engineering Changes,bb5e5fdd435dde80
