piid,builder,sub_report_id,sub_date,fy,amount_usd,vendor_uei,parent_uei,vendor_name,raw_description,code,swbs_group,hull,component_text,n_component_words
N0002418C2307,HII-Ingalls,21031133,2021-11-10,2022,79727.6,KNEFNMWXBK39,KNEFNMWXBK39,JO-KELL INC.,08365-01 (DDG131),08365-01,,DDG131,,0
N0002418C2307,HII-Ingalls,21031132,2024-11-14,2025,46129.98,KNEFNMWXBK39,KNEFNMWXBK39,JO-KELL INC.,08007-13  DDG137,08007-13,,DDG137,,0
N0002418C2307,HII-Ingalls,21031131,2024-11-08,2025,42310.32,KNEFNMWXBK39,KNEFNMWXBK39,JO-KELL INC.,BREAKER CIRCUIT  DDG133,,,DDG133,BREAKER CIRCUIT,2
N0002418C2307,HII-Ingalls,21031130,2025-01-30,2025,40729.92,KNEFNMWXBK39,KNEFNMWXBK39,JO-KELL INC.,08106-02 (DDG137),08106-02,,DDG137,,0
N0002418C2307,HII-Ingalls,21031129,2025-01-10,2025,39780.21,KNEFNMWXBK39,KNEFNMWXBK39,JO-KELL INC.,08016-02  DDG137,08016-02,,DDG137,,0
N0002418C2307,HII-Ingalls,21031128,2025-01-31,2025,37458.72,KNEFNMWXBK39,KNEFNMWXBK39,JO-KELL INC.,08365-01 (DDG137),08365-01,,DDG137,,0
N0002418C2307,HII-Ingalls,21031127,2021-11-11,2022,35184.0,KNEFNMWXBK39,KNEFNMWXBK39,JO-KELL INC.,08106-02 (DDG131),08106-02,,DDG131,,0
N0002418C2307,HII-Ingalls,21031126,2021-07-14,2021,33071.1,KNEFNMWXBK39,KNEFNMWXBK39,JO-KELL INC.,08254-01  DDG128,08254-01,,DDG128,,0
N0002418C2307,HII-Ingalls,21031125,2025-01-30,2025,32032.0,KNEFNMWXBK39,KNEFNMWXBK39,JO-KELL INC.,CIRCUIT BREAKER  DDG135,,,DDG135,CIRCUIT BREAKER,2
N0002418C2307,HII-Ingalls,21031124,2024-11-08,2025,31085.18,KNEFNMWXBK39,KNEFNMWXBK39,JO-KELL INC.,CIRCUIT BREAKER  DDG133,,,DDG133,CIRCUIT BREAKER,2
N0002418C2307,HII-Ingalls,21031123,2021-11-30,2022,30545.6,KNEFNMWXBK39,KNEFNMWXBK39,JO-KELL INC.,08007-13  DDG131,08007-13,,DDG131,,0
N0002418C2307,HII-Ingalls,21031122,2019-02-04,2019,27678.56,KNEFNMWXBK39,KNEFNMWXBK39,JO-KELL INC.,08254-072 (DDG129),,,DDG129,,0
N0002418C2307,HII-Ingalls,21031121,2019-02-04,2019,27678.56,KNEFNMWXBK39,KNEFNMWXBK39,JO-KELL INC.,08254-072 (DDG128),,,DDG128,,0
N0002418C2307,HII-Ingalls,21031120,2021-11-12,2022,25130.96,KNEFNMWXBK39,KNEFNMWXBK39,JO-KELL INC.,08016-02  DDG131,08016-02,,DDG131,,0
N0002418C2307,HII-Ingalls,21031119,2024-10-31,2025,1273284.63,QNEXJLA47BM4,,"JAMESTOWN METAL MARINE SALES, INC.",01039-02 COMMISSARY EQUIPMENT,01039-02,,,COMMISSARY EQUIPMENT,2
N0002418C2307,HII-Ingalls,21031118,2023-12-13,2024,1219942.0,QNEXJLA47BM4,,"JAMESTOWN METAL MARINE SALES, INC.",01039-01 COMMISSARY EQUIPMENT,01039-01,,,COMMISSARY EQUIPMENT,2
N0002418C2307,HII-Ingalls,21031117,2019-04-26,2019,826653.9,QNEXJLA47BM4,QNEXJLA47BM4,"JAMESTOWN METAL MARINE SALES, INC.",01039-01 COMMISSARY EQUIPMENT,01039-01,,,COMMISSARY EQUIPMENT,2
N0002418C2307,HII-Ingalls,21031116,2019-04-26,2019,826653.9,QNEXJLA47BM4,QNEXJLA47BM4,"JAMESTOWN METAL MARINE SALES, INC.",01039-01 COMMISSARY EQUIPMENT,01039-01,,,COMMISSARY EQUIPMENT,2
N0002418C2307,HII-Ingalls,21031115,2023-09-27,2023,632860.0,QNEXJLA47BM4,,"JAMESTOWN METAL MARINE SALES, INC.",01039-01 COMMISSARY EQUIPMENT,01039-01,,,COMMISSARY EQUIPMENT,2
N0002418C2307,HII-Ingalls,21031114,2023-10-19,2024,340062.0,QNEXJLA47BM4,,"JAMESTOWN METAL MARINE SALES, INC.",01039-01 COMMISSARY EQUIPMENT,01039-01,,,COMMISSARY EQUIPMENT,2
N0002418C2307,HII-Ingalls,21031113,2023-10-10,2024,286653.0,QNEXJLA47BM4,,"JAMESTOWN METAL MARINE SALES, INC.",01039-01 COMMISSARY EQUIPMENT,01039-01,,,COMMISSARY EQUIPMENT,2
N0002418C2307,HII-Ingalls,21031112,2023-12-22,2024,217065.0,QNEXJLA47BM4,,"JAMESTOWN METAL MARINE SALES, INC.",01041-01,01041-01,,,,0
N0002418C2307,HII-Ingalls,21031111,2023-12-21,2024,215645.0,QNEXJLA47BM4,,"JAMESTOWN METAL MARINE SALES, INC.",01041-01,01041-01,,,,0
N0002418C2307,HII-Ingalls,21031110,2023-12-21,2024,214252.0,QNEXJLA47BM4,,"JAMESTOWN METAL MARINE SALES, INC.",01041-01,01041-01,,,,0
N0002418C2307,HII-Ingalls,21031109,2023-12-21,2024,211887.0,QNEXJLA47BM4,,"JAMESTOWN METAL MARINE SALES, INC.",01041-01,01041-01,,,,0
N0002418C2307,HII-Ingalls,21031108,2023-12-21,2024,210549.0,QNEXJLA47BM4,,"JAMESTOWN METAL MARINE SALES, INC.",01041-01,01041-01,,,,0
N0002418C2307,HII-Ingalls,21031107,2023-09-21,2023,210235.0,QNEXJLA47BM4,,"JAMESTOWN METAL MARINE SALES, INC.",01041-01,01041-01,,,,0
N0002418C2307,HII-Ingalls,21031106,2023-12-21,2024,209035.0,QNEXJLA47BM4,,"JAMESTOWN METAL MARINE SALES, INC.",01041-01,01041-01,,,,0
N0002418C2307,HII-Ingalls,21031105,2022-09-06,2022,82362.0,QNEXJLA47BM4,QNEXJLA47BM4,"JAMESTOWN METAL MARINE SALES, INC.",01039-01 COMMISSARY EQUIPMENT,01039-01,,,COMMISSARY EQUIPMENT,2
N0002418C2307,HII-Ingalls,21031104,2022-08-15,2022,51837.0,QNEXJLA47BM4,QNEXJLA47BM4,"JAMESTOWN METAL MARINE SALES, INC.",01039-9A REBUY,,,,,0
N0002418C2307,HII-Ingalls,21031103,2023-12-18,2024,44892.0,QNEXJLA47BM4,,"JAMESTOWN METAL MARINE SALES, INC.",01039-05,01039-05,,,,0
N0002418C2307,HII-Ingalls,21031102,2023-10-09,2024,44892.0,QNEXJLA47BM4,,"JAMESTOWN METAL MARINE SALES, INC.",01039-05,01039-05,,,,0
N0002418C2307,HII-Ingalls,21031101,2025-02-06,2025,53747.76,JL4THZCMNKR7,,JACKSON PLATING CO,DDG128 ANODIZE CBR FILTERS,,,DDG128,ANODIZE CBR FILTERS,3
N0002418C2307,HII-Ingalls,21031100,2024-11-08,2025,203052.0,LR2HQKYJLDZ7,LR2HQKYJLDZ7,JA MOODY LLC,07012-03,07012-03,,,,0
N0002418C2307,HII-Ingalls,21031099,2025-02-06,2025,198294.0,LR2HQKYJLDZ7,LR2HQKYJLDZ7,JA MOODY LLC,DDG 139 07012-02,07012-02,,DDG 139,,0
N0002418C2307,HII-Ingalls,21031098,2024-12-20,2025,53079.0,LR2HQKYJLDZ7,LR2HQKYJLDZ7,JA MOODY LLC,02517-01 CLOSURE VENTILATION (DDG139),02517-01,,DDG139,CLOSURE VENTILATION,2
N0002418C2307,HII-Ingalls,21031097,2024-11-05,2025,41789.0,LR2HQKYJLDZ7,LR2HQKYJLDZ7,JA MOODY LLC,REBUY S012 R-500717 / DDG133,,,DDG133,,0
N0002418C2307,HII-Ingalls,21031096,2019-02-14,2019,48067.25,QF3MD1MU1651,QF3MD1MU1651,"J.G.B. ENTERPRISES, INC.",03095-01 REEL HOSE,03095-01,,,REEL HOSE,2
N0002418C2307,HII-Ingalls,21031095,2023-07-03,2023,272812.63,TMDVSPNEFR69,TMDVSPNEFR69,IVES EQUIPMENT CORP,02004-02,02004-02,,,,0
N0002418C2307,HII-Ingalls,21031094,2023-08-02,2023,41928.85,TMDVSPNEFR69,TMDVSPNEFR69,IVES EQUIPMENT CORP,02004-02,02004-02,,,,0
N0002418C2307,HII-Ingalls,21031093,2023-02-07,2023,714420.0,NJBMT6E7P7B4,,INTERNATIONAL WELDING & FABRICATION INC.,DDG135 FIXTURES IAW SOW,,,DDG135,FIXTURES IAW SOW,3
N0002418C2307,HII-Ingalls,21031092,2022-04-08,2022,1313027.36,DQ35GXAUTW61,,"INDUSTRIAL CORROSION CONTROL, INC.",09137-01,09137-01,,,,0
N0002418C2307,HII-Ingalls,21031091,2022-03-03,2022,399512.5,DQ35GXAUTW61,,"INDUSTRIAL CORROSION CONTROL, INC.",09108-01 BLAST & PAINT,09108-01,,,BLAST PAINT,2
N0002418C2307,HII-Ingalls,21031090,2021-12-06,2022,108434.8,DQ35GXAUTW61,,"INDUSTRIAL CORROSION CONTROL, INC.",09137-01,09137-01,,,,0
N0002418C2307,HII-Ingalls,21031089,2023-05-11,2023,890008.23,DQ35GXAUTW61,DQ35GXAUTW61,INDUSTRIAL CORROSION CONTROL INC,09137-01,09137-01,,,,0
N0002418C2307,HII-Ingalls,21031088,2023-03-28,2023,768478.51,DQ35GXAUTW61,DQ35GXAUTW61,INDUSTRIAL CORROSION CONTROL INC,09137-01,09137-01,,,,0
N0002418C2307,HII-Ingalls,21031087,2023-07-24,2023,722240.9,DQ35GXAUTW61,DQ35GXAUTW61,INDUSTRIAL CORROSION CONTROL INC,09108-01 BLAST & PAINT,09108-01,,,BLAST PAINT,2
N0002418C2307,HII-Ingalls,21031086,2022-12-13,2023,576257.64,DQ35GXAUTW61,DQ35GXAUTW61,INDUSTRIAL CORROSION CONTROL INC,09137-01,09137-01,,,,0
N0002418C2307,HII-Ingalls,21031085,2023-03-07,2023,437445.37,DQ35GXAUTW61,DQ35GXAUTW61,INDUSTRIAL CORROSION CONTROL INC,09137-01,09137-01,,,,0
N0002418C2307,HII-Ingalls,21031084,2023-09-27,2023,214428.05,DQ35GXAUTW61,DQ35GXAUTW61,INDUSTRIAL CORROSION CONTROL INC,09108-01 BLAST & PAINT,09108-01,,,BLAST PAINT,2
N0002418C2307,HII-Ingalls,21031083,2023-01-31,2023,140815.26,DQ35GXAUTW61,DQ35GXAUTW61,INDUSTRIAL CORROSION CONTROL INC,09137-01,09137-01,,,,0
N0002418C2307,HII-Ingalls,21031082,2023-06-16,2023,36910.36,DQ35GXAUTW61,DQ35GXAUTW61,INDUSTRIAL CORROSION CONTROL INC,09137-01,09137-01,,,,0
N0002418C2307,HII-Ingalls,21031081,2023-02-20,2023,523587.59,FLMQAKFEMG64,DTCND1MN7J15,INDEECO LLC,03008-01 NCSE PS 541-05C,03008-01,541,,,0
N0002418C2307,HII-Ingalls,21031080,2019-02-04,2019,428897.0,FLMQAKFEMG64,DTCND1MN7J15,INDEECO LLC,03008-01 NCSE PS 541-05C,03008-01,541,,,0
N0002418C2307,HII-Ingalls,21031079,2020-05-29,2020,416031.7,FLMQAKFEMG64,DTCND1MN7J15,INDEECO LLC,03008-01 NCSE PS 541-05C,03008-01,541,,,0
N0002418C2307,HII-Ingalls,21031078,2023-10-03,2024,276403.33,FLMQAKFEMG64,,INDEECO LLC,02524-01 NCSE PS 512-12A,02524-01,512,,,0
N0002418C2307,HII-Ingalls,21031077,2023-03-20,2023,270031.88,FLMQAKFEMG64,DTCND1MN7J15,INDEECO LLC,03185-01 NCSE PS 262-10A,03185-01,262,,,0
N0002418C2307,HII-Ingalls,21031076,2023-03-22,2023,270031.88,FLMQAKFEMG64,DTCND1MN7J15,INDEECO LLC,03185-01 NCSE PS 262-10A,03185-01,262,,,0
N0002418C2307,HII-Ingalls,21031075,2019-02-01,2019,217650.9,FLMQAKFEMG64,DTCND1MN7J15,INDEECO LLC,02524-01 NCSE PS 512-12A,02524-01,512,,,0
N0002418C2307,HII-Ingalls,21031074,2019-02-01,2019,217650.9,FLMQAKFEMG64,DTCND1MN7J15,INDEECO LLC,02524-01 NCSE PS 512-12A,02524-01,512,,,0
N0002418C2307,HII-Ingalls,21031073,2019-02-01,2019,217650.9,FLMQAKFEMG64,DTCND1MN7J15,INDEECO LLC,02524-01 NCSE PS 512-12A,02524-01,512,,,0
N0002418C2307,HII-Ingalls,21031072,2020-05-12,2020,217649.84,FLMQAKFEMG64,DTCND1MN7J15,INDEECO LLC,02524-01 NCSE PS 512-12A,02524-01,512,,,0
N0002418C2307,HII-Ingalls,21031071,2020-06-04,2020,216196.23,FLMQAKFEMG64,DTCND1MN7J15,INDEECO LLC,02524-01 NCSE PS 512-12A,02524-01,512,,,0
N0002418C2307,HII-Ingalls,21031070,2019-02-01,2019,187515.1,FLMQAKFEMG64,DTCND1MN7J15,INDEECO LLC,03185-01 NCSE PS 262-10A,03185-01,262,,,0
N0002418C2307,HII-Ingalls,21031069,2019-02-01,2019,187515.1,FLMQAKFEMG64,DTCND1MN7J15,INDEECO LLC,03185-01 NCSE PS 262-10A,03185-01,262,,,0
N0002418C2307,HII-Ingalls,21031068,2019-02-05,2019,187515.1,FLMQAKFEMG64,DTCND1MN7J15,INDEECO LLC,03185-01 NCSE PS 262-10A,03185-01,262,,,0
N0002418C2307,HII-Ingalls,21031067,2020-06-05,2020,180307.74,FLMQAKFEMG64,DTCND1MN7J15,INDEECO LLC,03185-01 NCSE PS 262-10A,03185-01,262,,,0
N0002418C2307,HII-Ingalls,21031066,2020-05-29,2020,180047.22,FLMQAKFEMG64,DTCND1MN7J15,INDEECO LLC,03185-01 NCSE PS 262-10A,03185-01,262,,,0
N0002418C2307,HII-Ingalls,21031065,2023-08-30,2023,157014.05,FLMQAKFEMG64,,INDEECO LLC,03190-01 NCSE PS 262-09C,03190-01,262,,,0
N0002418C2307,HII-Ingalls,21031064,2019-04-05,2019,115453.32,FLMQAKFEMG64,DTCND1MN7J15,INDEECO LLC,03190-01 NCSE PS 262-09A,03190-01,262,,,0
N0002418C2307,HII-Ingalls,21031063,2020-06-04,2020,111396.16,FLMQAKFEMG64,DTCND1MN7J15,INDEECO LLC,03190-01 NCSE PS 262-09A,03190-01,262,,,0
N0002418C2307,HII-Ingalls,21031062,2019-02-01,2019,110551.22,FLMQAKFEMG64,DTCND1MN7J15,INDEECO LLC,03190-01 NCSE PS 262-09A,03190-01,262,,,0
N0002418C2307,HII-Ingalls,21031061,2019-02-01,2019,110551.22,FLMQAKFEMG64,DTCND1MN7J15,INDEECO LLC,03190-01 NCSE PS 262-09A,03190-01,262,,,0
N0002418C2307,HII-Ingalls,21031060,2019-02-01,2019,110551.22,FLMQAKFEMG64,DTCND1MN7J15,INDEECO LLC,03190-01 NCSE PS 262-09A,03190-01,262,,,0
N0002418C2307,HII-Ingalls,21031059,2020-05-06,2020,110334.4,FLMQAKFEMG64,DTCND1MN7J15,INDEECO LLC,03190-01 NCSE PS 262-09A,03190-01,262,,,0
N0002418C2307,HII-Ingalls,21031058,2024-10-28,2025,56691.21,HLW2GH7TF2M4,J9V9SJL4CW97,INDAL TECHNOLOGIES INC.,LDD 5346-124/ 5324-140/5324-141,,,,,0
N0002418C2307,HII-Ingalls,21031057,2024-08-16,2024,91173.0,KWHXKLAL87T5,KWHXKLAL87T5,"IN-PLACE MACHINING COMPANY, LLC",DDG 128 VSR NO.SA19532,,,DDG 128,VSR,1
N0002418C2307,HII-Ingalls,21031056,2024-10-01,2025,850322.0,EDNNTCM7SUS8,KZA5CX3J8KE8,"IMIA, LLC",DDG 128 SOW FOR SURFACE PREP/COATING OF UPTAKES,,,DDG 128,SOW SURFACE PREP/COATING UPTAKES,4
N0002418C2307,HII-Ingalls,21031055,2024-08-02,2024,850322.0,EDNNTCM7SUS8,KZA5CX3J8KE8,"IMIA, LLC",DDG 128 SOW FOR SURFACE PREP/COATING OF UPTAKES,,,DDG 128,SOW SURFACE PREP/COATING UPTAKES,4
N0002418C2307,HII-Ingalls,21031054,2024-08-23,2024,485389.2,EDNNTCM7SUS8,KZA5CX3J8KE8,"IMIA, LLC",09108-01 BLAST & PAINT,09108-01,,,BLAST PAINT,2
N0002418C2307,HII-Ingalls,21031053,2024-07-02,2024,430942.8,EDNNTCM7SUS8,KZA5CX3J8KE8,"IMIA, LLC",09108-01 BLAST & PAINT,09108-01,,,BLAST PAINT,2
N0002418C2307,HII-Ingalls,21031052,2024-08-22,2024,211258.0,EDNNTCM7SUS8,KZA5CX3J8KE8,"IMIA, LLC",DDG 128 SOW SP&C APPLICATION FOR INTAKE SPACES,,,DDG 128,SOW SP&C APPLICATION INTAKE SPACES,5
N0002418C2307,HII-Ingalls,21031051,2025-01-23,2025,190438.0,EDNNTCM7SUS8,KZA5CX3J8KE8,"IMIA, LLC",DDG 128 SOW FOR SURFACE PREP/COATING OF UPTAKES,,,DDG 128,SOW SURFACE PREP/COATING UPTAKES,4
N0002418C2307,HII-Ingalls,21031050,2024-07-31,2024,169599.0,EDNNTCM7SUS8,KZA5CX3J8KE8,"IMIA, LLC",DDG 129 SOW FOR SURFACE PREP & COATING OF TANKS,,,DDG 129,SOW SURFACE PREP COATING TANKS,5
N0002418C2307,HII-Ingalls,21031049,2024-05-27,2024,167049.0,EDNNTCM7SUS8,KZA5CX3J8KE8,"IMIA, LLC",DDG 129 SOW FOR SURFACE PREP & COATING OF TANKS,,,DDG 129,SOW SURFACE PREP COATING TANKS,5
N0002418C2307,HII-Ingalls,21031048,2024-09-17,2024,146130.9,EDNNTCM7SUS8,KZA5CX3J8KE8,"IMIA, LLC",DDG 135 09108-01 BLAST & PAINT,09108-01,,DDG 135,BLAST PAINT,2
N0002418C2307,HII-Ingalls,21031047,2024-10-04,2025,109811.0,EDNNTCM7SUS8,KZA5CX3J8KE8,"IMIA, LLC",DDG 128 09108 PORT & STBD RAST TROUGHS,,,DDG 128,PORT STBD RAST TROUGHS,4
N0002418C2307,HII-Ingalls,21031046,2024-10-22,2025,60665.2,EDNNTCM7SUS8,KZA5CX3J8KE8,"IMIA, LLC",DDG 128 SOW FOR SURFACE PREP/COATING OF UPTAKES,,,DDG 128,SOW SURFACE PREP/COATING UPTAKES,4
N0002418C2307,HII-Ingalls,21031045,2018-12-19,2019,569001.4,ZLM5NQE8LSR8,KN4DLHTLNCS8,"IMECO, INC.",03062-01 NCSE PS 259-06D,03062-01,259,,,0
N0002418C2307,HII-Ingalls,21031044,2018-11-07,2019,562482.9,ZLM5NQE8LSR8,KN4DLHTLNCS8,"IMECO, INC.",03062-01 NCSE PS 259-06D,03062-01,259,,,0
N0002418C2307,HII-Ingalls,21031043,2018-11-07,2019,562482.9,ZLM5NQE8LSR8,KN4DLHTLNCS8,"IMECO, INC.",03062-01 NCSE PS 259-06D,03062-01,259,,,0
N0002418C2307,HII-Ingalls,21031042,2018-11-07,2019,562482.9,ZLM5NQE8LSR8,KN4DLHTLNCS8,"IMECO, INC.",03062-01 NCSE PS 259-06D,03062-01,259,,,0
N0002418C2307,HII-Ingalls,21031041,2018-11-07,2019,562482.9,ZLM5NQE8LSR8,KN4DLHTLNCS8,"IMECO, INC.",03062-01 NCSE PS 259-06D,03062-01,259,,,0
N0002418C2307,HII-Ingalls,21031040,2020-12-01,2021,513220.16,ZLM5NQE8LSR8,KN4DLHTLNCS8,"IMECO, INC.",03062-01 NCSE PS 259-06D,03062-01,259,,,0
N0002418C2307,HII-Ingalls,21031039,2023-08-10,2023,255800.0,GKN9NW23L2L9,GKN9NW23L2L9,"HYSPAN PRECISION PRODUCTS, INC.",07297-01 (DDG-133),07297-01,,,,0
N0002418C2307,HII-Ingalls,21031038,2021-04-08,2021,116225.0,GKN9NW23L2L9,GKN9NW23L2L9,"HYSPAN PRECISION PRODUCTS, INC.",07297-01 (DDG-131),07297-01,,,,0
N0002418C2307,HII-Ingalls,21031037,2023-06-21,2023,34255.0,GKN9NW23L2L9,GKN9NW23L2L9,"HYSPAN PRECISION PRODUCTS, INC.",07085-01 CONNECTOR FLEXIBLE,07085-01,,,CONNECTOR FLEXIBLE,2
N0002418C2307,HII-Ingalls,21031036,2021-12-13,2022,32062.0,GKN9NW23L2L9,GKN9NW23L2L9,"HYSPAN PRECISION PRODUCTS, INC.",07297-9A (RE-BUY),,,,,0
N0002418C2307,HII-Ingalls,21031035,2024-09-04,2024,28641.0,GKN9NW23L2L9,GKN9NW23L2L9,"HYSPAN PRECISION PRODUCTS, INC.",CONNECTOR FLEXIBLE,,,,CONNECTOR FLEXIBLE,2
N0002418C2307,HII-Ingalls,21031034,2023-11-09,2024,28641.0,GKN9NW23L2L9,GKN9NW23L2L9,"HYSPAN PRECISION PRODUCTS, INC.",CONNECTOR FLEXIBLE,,,,CONNECTOR FLEXIBLE,2
N0002418C2307,HII-Ingalls,21031033,2022-12-15,2023,34956.0,GKN9NW23L2L9,GKN9NW23L2L9,HYSPAN PRECISION PRODUCTS INC,SO12 R-355269 / DDG129,,,DDG129,,0
N0002418C2307,HII-Ingalls,21031032,2022-11-29,2023,29493.0,GKN9NW23L2L9,GKN9NW23L2L9,HYSPAN PRECISION PRODUCTS INC,07085-01 CONNECTOR FLEXIBLE,07085-01,,,CONNECTOR FLEXIBLE,2
N0002418C2307,HII-Ingalls,21031031,2024-09-13,2024,54536.92,F4GNMTCCXGM8,ZVFUENFF77T1,"HUTCHINSON INDUSTRIES, INC",DDG 129 VSR NO.SA23951,,,DDG 129,VSR,1
N0002418C2307,HII-Ingalls,21031030,2021-12-07,2022,159412.0,DJG7NEG7QRK5,MENSE2ENG8J6,"HUNT VALVE COMPANY, INC.",07016-01,07016-01,,,,0
N0002418C2307,HII-Ingalls,21031029,2019-07-19,2019,119557.5,DJG7NEG7QRK5,FBJ9NCJE2J56,"HUNT VALVE COMPANY, INC.",07016-01,07016-01,,,,0
N0002418C2307,HII-Ingalls,21031028,2020-04-27,2020,48225.0,DJG7NEG7QRK5,FBJ9NCJE2J56,"HUNT VALVE COMPANY, INC.",07014-02,07014-02,,,,0
N0002418C2307,HII-Ingalls,21031027,2018-12-21,2019,1017643.0,DWUHNL9BC3U7,DWUHNL9BC3U7,"HOWELL LABORATORIES, INC.",03240-01 CSE PS 256-01B,03240-01,256,,,0
N0002418C2307,HII-Ingalls,21031026,2018-10-31,2019,1015712.0,DWUHNL9BC3U7,DWUHNL9BC3U7,"HOWELL LABORATORIES, INC.",03240-01 CSE PS 256-01B,03240-01,256,,,0
N0002418C2307,HII-Ingalls,21031025,2018-10-31,2019,1015712.0,DWUHNL9BC3U7,DWUHNL9BC3U7,"HOWELL LABORATORIES, INC.",03240-01 CSE PS 256-01B,03240-01,256,,,0
N0002418C2307,HII-Ingalls,21031024,2020-12-10,2021,982742.0,DWUHNL9BC3U7,DWUHNL9BC3U7,"HOWELL LABORATORIES, INC.",03240-01 CSE PS 256-01D,03240-01,256,,,0
N0002418C2307,HII-Ingalls,21031023,2020-06-12,2020,162509.44,DWUHNL9BC3U7,DWUHNL9BC3U7,"HOWELL LABORATORIES, INC.",03203-02 NCSE PS 551-07A,03203-02,551,,,0
N0002418C2307,HII-Ingalls,21031022,2020-04-30,2020,161659.0,DWUHNL9BC3U7,DWUHNL9BC3U7,"HOWELL LABORATORIES, INC.",03203-02 NCSE PS 551-07A,03203-02,551,,,0
N0002418C2307,HII-Ingalls,21031021,2018-12-20,2019,156582.0,DWUHNL9BC3U7,DWUHNL9BC3U7,"HOWELL LABORATORIES, INC.",03203-02 NCSE PS 551-07A,03203-02,551,,,0
N0002418C2307,HII-Ingalls,21031020,2020-06-12,2020,139459.3,DWUHNL9BC3U7,DWUHNL9BC3U7,"HOWELL LABORATORIES, INC.",03033-01 NCSE PS 551-34C,03033-01,551,,,0
N0002418C2307,HII-Ingalls,21031019,2020-04-30,2020,138710.0,DWUHNL9BC3U7,DWUHNL9BC3U7,"HOWELL LABORATORIES, INC.",03033-01 NCSE PS 551-34C,03033-01,551,,,0
N0002418C2307,HII-Ingalls,21031018,2018-12-20,2019,135053.98,DWUHNL9BC3U7,DWUHNL9BC3U7,"HOWELL LABORATORIES, INC.",03033-01 NCSE PS 551-34C,03033-01,551,,,0
N0002418C2307,HII-Ingalls,21031017,2020-06-12,2020,90067.0,DWUHNL9BC3U7,DWUHNL9BC3U7,"HOWELL LABORATORIES, INC.",03201-01 NCSE PS 551-30C,03201-01,551,,,0
N0002418C2307,HII-Ingalls,21031016,2020-04-30,2020,89577.0,DWUHNL9BC3U7,DWUHNL9BC3U7,"HOWELL LABORATORIES, INC.",03201-01 NCSE PS 551-30C,03201-01,551,,,0
N0002418C2307,HII-Ingalls,21031015,2018-12-20,2019,82087.97,DWUHNL9BC3U7,DWUHNL9BC3U7,"HOWELL LABORATORIES, INC.",03201-01 NCSE PS 551-30C,03201-01,551,,,0
N0002418C2307,HII-Ingalls,21031014,2022-07-29,2022,1762989.0,JW6PXX1WALN4,F1RLRDZK2KC9,HOWDEN NORTH AMERICA INC.,02506-01 NCSE PS 512-01A,02506-01,512,,,0
N0002418C2307,HII-Ingalls,21031013,2022-07-19,2022,1196567.0,JW6PXX1WALN4,F1RLRDZK2KC9,HOWDEN NORTH AMERICA INC.,03044-01 CSE PS 259-05A,03044-01,259,,,0
N0002418C2307,HII-Ingalls,21031012,2022-07-27,2022,282872.0,JW6PXX1WALN4,F1RLRDZK2KC9,HOWDEN NORTH AMERICA INC.,02506-02 NCSE PS 512-02A,02506-02,512,,,0
N0002418C2307,HII-Ingalls,21031011,2023-03-09,2023,87862.0,JW6PXX1WALN4,F1RLRDZK2KC9,HOWDEN NORTH AMERICA INC.,02506-01 NCSE PS 512-01A,02506-01,512,,,0
N0002418C2307,HII-Ingalls,21031010,2023-03-09,2023,72273.0,JW6PXX1WALN4,F1RLRDZK2KC9,HOWDEN NORTH AMERICA INC.,REBUY ESO12 04748 / DDG125,,,DDG125,ESO,1
N0002418C2307,HII-Ingalls,21031009,2023-02-16,2023,43931.0,JW6PXX1WALN4,F1RLRDZK2KC9,HOWDEN NORTH AMERICA INC.,02506-01 NCSE PS 512-01A,02506-01,512,,,0
N0002418C2307,HII-Ingalls,21031008,2023-05-03,2023,38850.0,JW6PXX1WALN4,F1RLRDZK2KC9,HOWDEN NORTH AMERICA INC.,"REBUY ES012 3994, 3995 DDG133",,,DDG133,,0
N0002418C2307,HII-Ingalls,21031007,2023-04-24,2023,32500.0,JW6PXX1WALN4,F1RLRDZK2KC9,HOWDEN NORTH AMERICA INC.,02506-01 NCSE PS 512-01A,02506-01,512,,,0
N0002418C2307,HII-Ingalls,21031006,2022-10-12,2023,31851.0,JW6PXX1WALN4,F1RLRDZK2KC9,HOWDEN NORTH AMERICA INC.,RTV NCR 419555 SO12 387879,,,,,0
N0002418C2307,HII-Ingalls,21031005,2024-08-02,2024,90449.0,JW6PXX1WALN4,FPCZK4D8LXU5,HOWDEN NORTH AMERICA INC,REBUY S012 R-500211 / DDG131,,,DDG131,,0
N0002418C2307,HII-Ingalls,21031004,2024-11-19,2025,77744.0,JW6PXX1WALN4,FPCZK4D8LXU5,HOWDEN NORTH AMERICA INC,DDG 139 02506-02 NCSE PS 512-02A,02506-02,512,DDG 139,,0
N0002418C2307,HII-Ingalls,21031003,2024-09-17,2024,44520.0,JW6PXX1WALN4,FPCZK4D8LXU5,HOWDEN NORTH AMERICA INC,REBUY S012 R-500245 / DDG133,,,DDG133,,0
N0002418C2307,HII-Ingalls,21031002,2024-07-03,2024,34400.0,JW6PXX1WALN4,FPCZK4D8LXU5,HOWDEN NORTH AMERICA INC,02506-01 NCSE PS 512-01A,02506-01,512,,,0
N0002418C2307,HII-Ingalls,21031001,2023-03-28,2023,38360.85,X51YWDJN2ED6,X51YWDJN2ED6,HORIZONS INCORPORATED,Label Plate Dept,,,,Label Plate Dept,3
