generated_internal_id,award_id,recipient_name,award_amount,contract_award_type,award_type_group,awarding_agency,awarding_sub_agency,funding_agency,funding_sub_agency,naics,psc,start_date,end_date,in_scope,matched_axes,matched_queries,description
CONT_AWD_0016_9700_W912P913G0601_9700,0016,"MATERIAL SALES COMPANY, INC.",207000.0,DELIVERY ORDER,contract,Department of Defense,Department of the Army,Department of Defense,Department of the Army,"{'code': '336611', 'description': 'SHIP BUILDING AND REPAIRING'}","{'code': 'J019', 'description': 'MAINT/REPAIR/REBUILD OF EQUIPMENT- SHIPS, SMALL CRAFT, PONTOONS, AND FLOATING DOCKS'}",2015-09-08,2015-09-30,yes,naics:336611,naics:336611,IGF::OT::IGF CREW BOAT
CONT_AWD_W912CH25FA135_9700_W56HZV21DL010_9700,W912CH25FA135,"METAL TRADES, LLC",206500.0,DELIVERY ORDER,contract,Department of Defense,Department of the Army,Department of Defense,Department of the Army,"{'code': '336611', 'description': 'SHIP BUILDING AND REPAIRING'}","{'code': 'J998', 'description': 'NON-NUCLEAR SHIP REPAIR (EAST)'}",2025-09-05,2025-10-06,yes,keyword; naics:336611,landing craft utility; naics:336611,LANDING CRAFT UTILITY 2004
CONT_AWD_W50S8524P0009_9700_-NONE-_-NONE-,W50S8524P0009,LIFE SUPPORT INTERNATIONAL INC,205760.0,PURCHASE ORDER,contract,Department of Defense,Department of the Army,Department of Defense,Department of the Army,"{'code': '336612', 'description': 'BOAT BUILDING'}","{'code': '1940', 'description': 'SMALL CRAFT'}",2024-09-18,2025-06-02,yes,naics:336612; psc:1940,naics:336612; psc:1940,MIARNG LIFE RAFT PURCHASE.
CONT_AWD_W56HZV22F0411_9700_W56HZV19D0093_9700,W56HZV22F0411,BIRDON AMERICA INC,205616.36,DELIVERY ORDER,contract,Department of Defense,Department of the Army,Department of Defense,Department of the Army,"{'code': '336612', 'description': 'BOAT BUILDING'}","{'code': '1940', 'description': 'SMALL CRAFT'}",2022-08-03,2023-02-28,yes,naics:336612; psc:1940,naics:336612; psc:1940,THIS CONTRACT IS FOR BOTH HARDWARE AND SERVICES. THIS DELIVERY ORDER IS FOR THE REPAIR OF BRIDGE ERECTION BOAT 059.
CONT_AWD_0017_9700_W9113M11D0007_9700,0017,"BRUNSWICK COMMERCIAL & GOVERNMENT PRODUCTS, INC.",204877.15,DELIVERY ORDER,contract,Department of Defense,Department of the Army,Department of Defense,Department of the Army,"{'code': '336612', 'description': 'BOAT BUILDING'}","{'code': '1990', 'description': 'MISCELLANEOUS VESSELS'}",2012-09-30,2013-05-31,yes,naics:336612; psc:1990,naics:336612; psc:1990,TORP 0250 D/O 0017 - GUATEMALA
CONT_AWD_W912P920F0162_9700_W912P917G0002_9700,W912P920F0162,"FABICK POWER SYSTEMS, INC.",204822.57,DELIVERY ORDER,contract,Department of Defense,Department of the Army,Department of Defense,Department of the Army,"{'code': '336611', 'description': 'SHIP BUILDING AND REPAIRING'}","{'code': 'J019', 'description': 'MAINT/REPAIR/REBUILD OF EQUIPMENT- SHIPS, SMALL CRAFT, PONTOONS, AND FLOATING DOCKS'}",2020-04-03,2020-07-04,yes,naics:336611,naics:336611,MV MONTGOMERY POINT REPAIR
CONT_AWD_W9123626FA013_9700_W9123621D5045_9700,W9123626FA013,"FAIRLEAD BOATWORKS, INC.",204434.81,DELIVERY ORDER,contract,Department of Defense,Department of the Army,Department of Defense,Department of the Army,"{'code': '336611', 'description': 'SHIP BUILDING AND REPAIRING'}","{'code': 'J019', 'description': 'MAINT/REPAIR/REBUILD OF EQUIPMENT- SHIPS, SMALL CRAFT, PONTOONS, AND FLOATING DOCKS'}",2025-11-25,2026-04-04,yes,naics:336611,naics:336611,S/V EWELL HULL AND MECHANICAL SERVICE
CONT_AWD_W912ES24P0134_9700_-NONE-_-NONE-,W912ES24P0134,OUTLAND TECHNOLOGY INC.,203364.12,PURCHASE ORDER,contract,Department of Defense,Department of the Army,Corps of Engineers - Civil Works,U.S. Army Corps of Engineers - Civil Program Financing Only,"{'code': '334511', 'description': 'SEARCH, DETECTION, NAVIGATION, GUIDANCE, AERONAUTICAL, AND NAUTICAL SYSTEM AND INSTRUMENT MANUFACTURING'}","{'code': '2090', 'description': 'MISCELLANEOUS SHIP AND MARINE EQUIPMENT'}",2024-09-06,2024-11-26,yes,psc:2090,psc:2090,DIVER UNDERWATER ROV SYSTEM WITH INTEGRATED SONAR
CONT_AWD_W912EF20C0018_9700_-NONE-_-NONE-,W912EF20C0018,"ANTHONY'S ALUMINUM BOATS, LLC",202328.15,DEFINITIVE CONTRACT,contract,Department of Defense,Department of the Army,Corps of Engineers - Civil Works,U.S. Army Corps of Engineers - Civil Program Financing Only,"{'code': '336612', 'description': 'BOAT BUILDING'}","{'code': '1940', 'description': 'SMALL CRAFT'}",2020-07-20,2021-04-08,yes,naics:336612; psc:1940,naics:336612; psc:1940,"THIS PURCHASE COVERS THE MANUFACTURE, OUTFITTING, AND DELIVERY OF ONE NEW ALUMINUM, SINGLE GAS POWERED ENGINE, JET OR PROPELLER DRIVEN TRAILER-ABLE WORKBOAT READY FOR FRESHWATER OPERATION AND WITH SUITABLE TRAILER."
CONT_AWD_W9127N15P0147_9700_-NONE-_-NONE-,W9127N15P0147,"NW BEND BOATS, LLC",201940.1,PURCHASE ORDER,contract,Department of Defense,Department of the Army,Corps of Engineers - Civil Works,U.S. Army Corps of Engineers - Civil Program Financing Only,"{'code': '336612', 'description': 'BOAT BUILDING'}","{'code': '1940', 'description': 'SMALL CRAFT'}",2015-09-19,2016-06-16,yes,naics:336612; psc:1940,naics:336612; psc:1940,IGF::OT::IGF
CONT_AWD_W912P817C0018_9700_-NONE-_-NONE-,W912P817C0018,SIGNET MARITIME CORPORATION,201752.71,DEFINITIVE CONTRACT,contract,Department of Defense,Department of the Army,Corps of Engineers - Civil Works,U.S. Army Corps of Engineers - Civil Program Financing Only,"{'code': '336611', 'description': 'SHIP BUILDING AND REPAIRING'}","{'code': 'J020', 'description': 'MAINT/REPAIR/REBUILD OF EQUIPMENT- SHIP AND MARINE EQUIPMENT'}",2017-03-31,2017-06-16,yes,naics:336611,naics:336611,DRYDOCK TOWBOAT BIENVILLE IGF::OT::IGF
CONT_AWD_W9123622F0015_9700_W9123621D5046_9700,W9123622F0015,SEVERN YACHTING LLC,201664.0,DELIVERY ORDER,contract,Department of Defense,Department of the Army,Corps of Engineers - Civil Works,U.S. Army Corps of Engineers - Civil Program Financing Only,"{'code': '336611', 'description': 'SHIP BUILDING AND REPAIRING'}","{'code': 'J014', 'description': 'MAINT/REPAIR/REBUILD OF EQUIPMENT- GUIDED MISSILES'}",2022-02-07,2023-03-17,yes,naics:336611,naics:336611,CAS 3737 HARRELL VESSEL REPAIR SERVICES
CONT_AWD_W912P520P0042_9700_-NONE-_-NONE-,W912P520P0042,NORTH SHORE MARINE TERMINAL & LOGISTICS INC,201100.0,PURCHASE ORDER,contract,Department of Defense,Department of the Army,Corps of Engineers - Civil Works,U.S. Army Corps of Engineers - Civil Program Financing Only,"{'code': '336611', 'description': 'SHIP BUILDING AND REPAIRING'}","{'code': '1930', 'description': 'BARGES AND LIGHTERS, CARGO'}",2020-06-10,2020-12-31,yes,naics:336611,naics:336611,WOL DECK BARGE --- PROJECT NO.: 111275
CONT_AWD_W912P813P0155_9700_-NONE-_-NONE-,W912P813P0155,TOTAL MARINE SERVICES OF JEFFERSON INC,201082.45,PURCHASE ORDER,contract,Department of Defense,Department of the Army,Department of Defense,Department of the Army,"{'code': '336611', 'description': 'SHIP BUILDING AND REPAIRING'}","{'code': 'J020', 'description': 'MAINT/REPAIR/REBUILD OF EQUIPMENT- SHIP AND MARINE EQUIPMENT'}",2013-09-06,2014-04-11,yes,naics:336611,naics:336611,INSPECTION AND REPAIR OF DECK BARGES
CONT_AWD_W9123723P0049_9700_-NONE-_-NONE-,W9123723P0049,"SEAFLOOR SYSTEMS, INC.",200985.0,PURCHASE ORDER,contract,Department of Defense,Department of the Army,Corps of Engineers - Civil Works,U.S. Army Corps of Engineers - Civil Program Financing Only,"{'code': '336612', 'description': 'BOAT BUILDING'}","{'code': '1940', 'description': 'SMALL CRAFT'}",2023-08-11,2023-09-30,yes,naics:336612; psc:1940,naics:336612; psc:1940,"SUPPLY AND DELIVERY OF ECHOBOAT 160 SONAR VESSEL FOR USACE GEOSPATIAL SECTION, HUNTINGTON DISTRICT"
CONT_AWD_0007_9700_W911S013D0010_9700,0007,YANK MARINE INC,200953.51,DELIVERY ORDER,contract,Department of Defense,Department of the Army,Department of Defense,Department of the Army,"{'code': '336611', 'description': 'SHIP BUILDING AND REPAIRING'}","{'code': '1905', 'description': 'COMBAT SHIPS AND LANDING VESSELS'}",2015-12-02,2016-04-20,yes,naics:336611; psc:1905,naics:336611; psc:1905,LCM 8581&8596 VESSEL REPAIRS
CONT_AWD_W9127N18P0163_9700_-NONE-_-NONE-,W9127N18P0163,MARITIME TACTICAL SYSTEMS INC.,200699.0,PURCHASE ORDER,contract,Department of Defense,Department of the Army,Department of Defense,Department of the Army,"{'code': '334511', 'description': 'SEARCH, DETECTION, NAVIGATION, GUIDANCE, AERONAUTICAL, AND NAUTICAL SYSTEM AND INSTRUMENT MANUFACTURING'}","{'code': '1990', 'description': 'MISCELLANEOUS VESSELS'}",2018-09-25,2019-06-28,yes,psc:1990,psc:1990,FY18 MANTAS T8 SURVEYOR UNMANNED VESSEL
CONT_AWD_W9123615P0015_9700_-NONE-_-NONE-,W9123615P0015,"SC MARINE GROUP, LLC",200497.0,PO,contract,Department of Defense,Department of the Army,Department of Defense,Department of the Army,"{'code': '336611', 'description': 'SHIP BUILDING AND REPAIRING'}","{'code': 'J019', 'description': 'MAINT/REPAIR/REBUILD OF EQUIPMENT- SHIPS, SMALL CRAFT, PONTOONS, AND FLOATING DOCKS'}",2015-06-22,2015-09-14,yes,naics:336611,naics:336611,IGF::OT::IGF VESSEL HARRELL DRY DOCKING AND REPAIRS
CONT_AWD_W9127N18P0175_9700_-NONE-_-NONE-,W9127N18P0175,"SEAFLOOR SYSTEMS, INC.",200000.0,PURCHASE ORDER,contract,Department of Defense,Department of the Army,Department of Defense,Department of the Army,"{'code': '811219', 'description': 'OTHER ELECTRONIC AND PRECISION EQUIPMENT REPAIR AND MAINTENANCE'}","{'code': '2090', 'description': 'MISCELLANEOUS SHIP AND MARINE EQUIPMENT'}",2018-09-26,2018-11-01,yes,psc:2090,psc:2090,NORBIT STX MULTIBEAM SONAR
CONT_AWD_W912P525F0012_9700_W912P524A0002_9700,W912P525F0012,"NATIONAL MAINTENANCE & REPAIR OF KENTUCKY, INC.",199693.0,BPA CALL,contract,Department of Defense,Department of the Army,Corps of Engineers - Civil Works,U.S. Army Corps of Engineers - Civil Program Financing Only,"{'code': '336611', 'description': 'SHIP BUILDING AND REPAIRING'}","{'code': 'J019', 'description': 'MAINT/REPAIR/REBUILD OF EQUIPMENT- SHIPS, SMALL CRAFT, PONTOONS, AND FLOATING DOCKS'}",2024-12-18,2025-02-28,yes,naics:336611,naics:336611,"FY 24 ND-104 BPA FOR DRYDOCKING, HULL"
CONT_AWD_W912P820C0038_9700_-NONE-_-NONE-,W912P820C0038,TAMPA SHIP LLC,198719.17,DEFINITIVE CONTRACT,contract,Department of Defense,Department of the Army,Department of Defense,Department of the Army,"{'code': '336611', 'description': 'SHIP BUILDING AND REPAIRING'}","{'code': 'J020', 'description': 'MAINT/REPAIR/REBUILD OF EQUIPMENT- SHIP AND MARINE EQUIPMENT'}",2020-07-27,2020-08-09,yes,naics:336611,naics:336611,DRYDOCKING PREPARATION
CONT_AWD_W52P1J14C0079_9700_-NONE-_-NONE-,W52P1J14C0079,BEARING MARINE BOAT WORKS LLC,198556.48,DEFINITIVE CONTRACT,contract,Department of Defense,Department of the Army,Department of Defense,Department of the Air Force,"{'code': '336612', 'description': 'BOAT BUILDING'}","{'code': 'J019', 'description': 'MAINT/REPAIR/REBUILD OF EQUIPMENT- SHIPS, SMALL CRAFT, PONTOONS, AND FLOATING DOCKS'}",2014-09-29,2015-01-27,yes,naics:336612,naics:336612,IGF::OT::IGF
CONT_AWD_W912BU17P0034_9700_-NONE-_-NONE-,W912BU17P0034,"ENGINE SYSTEMS, INC.",198080.24,PURCHASE ORDER,contract,Department of Defense,Department of the Army,Corps of Engineers - Civil Works,U.S. Army Corps of Engineers - Civil Program Financing Only,"{'code': '336611', 'description': 'SHIP BUILDING AND REPAIRING'}","{'code': 'J019', 'description': 'MAINT/REPAIR/REBUILD OF EQUIPMENT- SHIPS, SMALL CRAFT, PONTOONS, AND FLOATING DOCKS'}",2017-03-08,2017-09-05,yes,naics:336611,naics:336611,IGF::OT::IGF HIGH SPEED BEARING REPLACEMENT
CONT_AWD_W912DR15P0079_9700_-NONE-_-NONE-,W912DR15P0079,THE GENERAL SHIP REPAIR CORPORATION,197518.0,PURCHASE ORDER,contract,Department of Defense,Department of the Army,Department of Defense,Department of the Army,"{'code': '336611', 'description': 'SHIP BUILDING AND REPAIRING'}","{'code': 'J019', 'description': 'MAINT/REPAIR/REBUILD OF EQUIPMENT- SHIPS, SMALL CRAFT, PONTOONS, AND FLOATING DOCKS'}",2015-06-23,2015-09-30,yes,naics:336611,naics:336611,IGF::OT::IGF BD 1&BD 5 MAINTENANCE
CONT_AWD_W9123714P0090_9700_-NONE-_-NONE-,W9123714P0090,"NW BEND BOATS, LLC",197512.1,PURCHASE ORDER,contract,Department of Defense,Department of the Army,Department of Defense,Department of the Army,"{'code': '336612', 'description': 'BOAT BUILDING'}","{'code': '1990', 'description': 'MISCELLANEOUS VESSELS'}",2014-07-25,2015-05-29,yes,naics:336612; psc:1990,naics:336612; psc:1990,"NEW SURVEY BOAT AND TRAILER FOR WATERWAYS SECTION OF U.S. ARMY CORPS OF ENGINEERS, HUNTINGTON DISTRICT, HUNTINGTON, WEST VIRGINIA."
CONT_AWD_0011_9700_W9123711D0016_9700,0011,"AMHERST MADISON, INC.",197126.0,DELIVERY ORDER,contract,Department of Defense,Department of the Army,Department of Defense,Department of the Army,"{'code': '332312', 'description': 'FABRICATED STRUCTURAL METAL MANUFACTURING'}","{'code': '2090', 'description': 'MISCELLANEOUS SHIP AND MARINE EQUIPMENT'}",2015-07-08,2015-11-30,yes,psc:2090,psc:2090,DRY DOCKING AND REHABILITATION FOR WILLOW ISLAND WORKBOAT
CONT_AWD_W9127N23P0002_9700_-NONE-_-NONE-,W9127N23P0002,LOUIS ALLIS LLC,196999.37,PURCHASE ORDER,contract,Department of Defense,Department of the Army,Corps of Engineers - Civil Works,U.S. Army Corps of Engineers - Civil Program Financing Only,"{'code': '336611', 'description': 'SHIP BUILDING AND REPAIRING'}","{'code': 'J020', 'description': 'MAINT/REPAIR/REBUILD OF EQUIPMENT- SHIP AND MARINE EQUIPMENT'}",2022-11-09,2023-03-31,yes,naics:336611,naics:336611,OVERHAUL ONE (1) ESSAYONS OSDP MOTOR
CONT_AWD_W912P818P0078_9700_-NONE-_-NONE-,W912P818P0078,IHC AMERICA INC,196812.0,PURCHASE ORDER,contract,Department of Defense,Department of the Army,Department of Defense,Department of the Army,"{'code': '336611', 'description': 'SHIP BUILDING AND REPAIRING'}","{'code': 'J020', 'description': 'MAINT/REPAIR/REBUILD OF EQUIPMENT- SHIP AND MARINE EQUIPMENT'}",2018-07-02,2019-04-01,yes,naics:336611,naics:336611,IGF::OT::IGF  DRAGHEAD IHC HEAVY
CONT_AWD_W912PM24P0009_9700_-NONE-_-NONE-,W912PM24P0009,ZF MARINE PROPULSION SYSTEMS MIRAMAR LLC,196526.2,PURCHASE ORDER,contract,Department of Defense,Department of the Army,Corps of Engineers - Civil Works,U.S. Army Corps of Engineers - Civil Program Financing Only,"{'code': '336612', 'description': 'BOAT BUILDING'}","{'code': '2010', 'description': 'SHIP AND BOAT PROPULSION COMPONENTS'}",2023-11-03,2024-04-08,yes,naics:336612,naics:336612,MURDEN PROPELLOR SHAFTS AND GEARBOX
CONT_AWD_W912P620F0010_9700_W912P620D0001_9700,W912P620F0010,ILLINOIS & MICHIGAN OIL LLC,196400.0,DELIVERY ORDER,contract,Department of Defense,Department of the Army,Corps of Engineers - Civil Works,U.S. Army Corps of Engineers - Civil Program Financing Only,"{'code': '483211', 'description': 'INLAND WATER FREIGHT TRANSPORTATION'}","{'code': '1925', 'description': 'SPECIAL SERVICE VESSELS'}",2020-09-28,2023-09-27,yes,psc:1925,psc:1925,BARGE AND TOW SERVICES
CONT_AWD_W9127N22P0073_9700_-NONE-_-NONE-,W9127N22P0073,LOUIS ALLIS LLC,195999.37,PURCHASE ORDER,contract,Department of Defense,Department of the Army,Corps of Engineers - Civil Works,U.S. Army Corps of Engineers - Civil Program Financing Only,"{'code': '336611', 'description': 'SHIP BUILDING AND REPAIRING'}","{'code': 'J020', 'description': 'MAINT/REPAIR/REBUILD OF EQUIPMENT- SHIP AND MARINE EQUIPMENT'}",2022-06-21,2022-10-14,yes,naics:336611,naics:336611,FY22 OSDP MOTOR OVERHAUL
CONT_AWD_W912P921P0011_9700_-NONE-_-NONE-,W912P921P0011,DREDGE CONSTRUCTORS LLC,195860.7,PURCHASE ORDER,contract,Department of Defense,Department of the Army,Corps of Engineers - Civil Works,U.S. Army Corps of Engineers - Civil Program Financing Only,"{'code': '336611', 'description': 'SHIP BUILDING AND REPAIRING'}","{'code': '3470', 'description': 'MACHINE SHOP SETS, KITS, AND OUTFITS'}",2020-12-09,2021-04-30,yes,naics:336611,naics:336611,POTTER PUMP SHELL
CONT_AWD_W912QR15M0041_9700_-NONE-_-NONE-,W912QR15M0041,"NORMAN WOOTEN, INCORPORATED",195745.0,PURCHASE ORDER,contract,Department of Defense,Department of the Army,Department of Defense,Department of the Army,"{'code': '324110', 'description': 'PETROLEUM REFINERIES'}","{'code': '2090', 'description': 'MISCELLANEOUS SHIP AND MARINE EQUIPMENT'}",2015-03-23,2015-03-31,yes,psc:2090,psc:2090,MIDSTREAM FUEL DELIVERY - LRS
CONT_AWD_W912EE20P0008_9700_-NONE-_-NONE-,W912EE20P0008,"CONRAD SHIPYARD, L.L.C",195262.8,PURCHASE ORDER,contract,Department of Defense,Department of the Army,Corps of Engineers - Civil Works,U.S. Army Corps of Engineers - Civil Program Financing Only,"{'code': '336611', 'description': 'SHIP BUILDING AND REPAIRING'}","{'code': 'J019', 'description': 'MAINT/REPAIR/REBUILD OF EQUIPMENT- SHIPS, SMALL CRAFT, PONTOONS, AND FLOATING DOCKS'}",2019-12-23,2020-02-29,yes,naics:336611,naics:336611,MV DREDGE JADWIN DRY DOCK REPAIRS
CONT_AWD_W56HZV20FA003_9700_W911S015D0038_9700,W56HZV20FA003,HEAVY ENGINEERING INDUSTRIES AND SHIPBUILDING COMPANY K.S.C.,194690.0,DELIVERY ORDER,contract,Department of Defense,Department of the Army,Department of Defense,Department of the Army,"{'code': '336611', 'description': 'SHIP BUILDING AND REPAIRING'}","{'code': 'J999', 'description': 'NON-NUCLEAR SHIP REPAIR (WEST)'}",2020-05-20,2020-06-12,yes,naics:336611,naics:336611,UNSCHEDULED REPAIRS TO US VESSEL LSV-5
CONT_AWD_W9123816P0070_9700_-NONE-_-NONE-,W9123816P0070,LEICA GEOSYSTEMS INC.,194329.68,PURCHASE ORDER,contract,Department of Defense,Department of the Army,Department of Defense,Department of the Army,"{'code': '334511', 'description': 'SEARCH, DETECTION, NAVIGATION, GUIDANCE, AERONAUTICAL, AND NAUTICAL SYSTEM AND INSTRUMENT MANUFACTURING'}","{'code': '2090', 'description': 'MISCELLANEOUS SHIP AND MARINE EQUIPMENT'}",2016-09-22,2016-09-30,yes,psc:2090,psc:2090,LEICA MULTISYSTEM EQUIPMENT
CONT_AWD_W912P815C0057_9700_-NONE-_-NONE-,W912P815C0057,"SMITH-BERGER MARINE, INC",194000.0,DEFINITIVE CONTRACT,contract,Department of Defense,Department of the Army,Department of Defense,Department of the Army,"{'code': '332999', 'description': 'ALL OTHER MISCELLANEOUS FABRICATED METAL PRODUCT MANUFACTURING'}","{'code': '2090', 'description': 'MISCELLANEOUS SHIP AND MARINE EQUIPMENT'}",2015-08-21,2015-12-23,yes,psc:2090,psc:2090,MODEL 5C-429 FAIRLEAD ASSEMBLIES
CONT_AWD_W912EE22F0023_9700_W912EE19A0001_9700,W912EE22F0023,BIG RIVER SHIPBUILDERS INC,193905.87,BPA CALL,contract,Department of Defense,Department of the Army,Corps of Engineers - Civil Works,U.S. Army Corps of Engineers - Civil Program Financing Only,"{'code': '336611', 'description': 'SHIP BUILDING AND REPAIRING'}","{'code': 'J019', 'description': 'MAINT/REPAIR/REBUILD OF EQUIPMENT- SHIPS, SMALL CRAFT, PONTOONS, AND FLOATING DOCKS'}",2022-01-21,2022-06-30,yes,naics:336611,naics:336611,BLAST AND PAINT STRAND BARGES
CONT_AWD_0001_9700_W912QM12D0001_9700,0001,MISCELLANEOUS FOREIGN AWARDEES,192970.01,DELIVERY ORDER,contract,Department of Defense,Department of the Army,Department of Defense,Department of the Army,"{'code': '336612', 'description': 'BOAT BUILDING'}","{'code': '1940', 'description': 'SMALL CRAFT'}",2012-09-28,2012-11-12,yes,naics:336612; psc:1940,naics:336612; psc:1940,REFURBISHMENT OF EDUARDONO-TYPE BOATS
CONT_AWD_W9098S16P0357_9700_-NONE-_-NONE-,W9098S16P0357,CS HYDE CO,192582.6,PURCHASE ORDER,contract,Department of Defense,Department of the Army,Department of Defense,Department of the Army,"{'code': '325211', 'description': 'PLASTICS MATERIAL AND RESIN MANUFACTURING'}","{'code': '2090', 'description': 'MISCELLANEOUS SHIP AND MARINE EQUIPMENT'}",2016-09-15,2016-11-30,yes,psc:2090,psc:2090,"FSC: 2090   NAME: MTVR-REDUCED, PART NUMBER: 14016A0000-FILM"
CONT_AWD_0006_9700_W9113M12D0001_9700,0006,GRAVOIS ALUMINUM BOATS LLC,191443.0,DELIVERY ORDER,contract,Department of Defense,Department of the Army,Department of Defense,Department of the Army,"{'code': '336612', 'description': 'BOAT BUILDING'}","{'code': '1990', 'description': 'MISCELLANEOUS VESSELS'}",2015-03-10,2015-09-30,yes,naics:336612; psc:1990,naics:336612; psc:1990,MOST DEPLOYMENTS - YEAR THREE
CONT_AWD_0004_9700_W912EP10D0002_9700,0004,VIKING BOAT WORKS COMPANY,191400.49,DELIVERY ORDER,contract,Department of Defense,Department of the Army,Department of Defense,Department of the Army,"{'code': '336611', 'description': 'SHIP BUILDING AND REPAIRING'}","{'code': 'J019', 'description': 'MAINT/REPAIR/REBUILD OF EQUIPMENT- SHIPS, SMALL CRAFT, PONTOONS, AND FLOATING DOCKS'}",2012-11-16,2014-06-15,yes,naics:336611,naics:336611,OPTION YEAR 2 IDIQ JACKSONVILLE DISTRICT
CONT_AWD_W912P920F0089_9700_W912P917G0004_9700,W912P920F0089,"J.B. MARINE SERVICE, INC.",190928.0,DELIVERY ORDER,contract,Department of Defense,Department of the Army,Department of Defense,Department of the Army,"{'code': '336611', 'description': 'SHIP BUILDING AND REPAIRING'}","{'code': 'J019', 'description': 'MAINT/REPAIR/REBUILD OF EQUIPMENT- SHIPS, SMALL CRAFT, PONTOONS, AND FLOATING DOCKS'}",2020-02-13,2020-08-13,yes,naics:336611,naics:336611,KIMMSWICK DRY DOCKING
